epsilon,neighborhood,month,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173
1.0,121,9,25,58,0,0,44,0,6,0,0,0,0,10,4,1,0,30,0,16,5,0,15,0,34,0,51,3,5,0,28,25,28,0,0,1,0,4,8,0,0,0,1,24,18,49,16,28,0,25,16,11,0,12,39,3,16,4,0,0,12,0,0,42,0,0,0,0,0,0,18,0,15,8,53,0,21,0,43,0,1,0,0,29,53,0,0,0,0,0,0,0,19,4,0,0,41,8,3,54,0,14,0,0,0,0,0,17,24,0,0,1,0,0,0,45,2,1,0,9,6,0,0,0,0,5,39,19,1,0,0,0,8,4,44,0,9,12,0,7,0,18,40,0,7,40,0,6,0,10,46,0,0,0,0,45,11,44,0,0,2,2,0,29,0,0,3,0,0,0,7,0,7,54,13,23
1.0,121,10,0,2,0,0,8,0,0,0,0,0,0,0,0,2,12,52,13,0,0,0,14,0,0,0,0,149,21,0,4,0,30,0,0,0,0,2,28,0,0,0,0,0,36,27,0,0,0,0,0,0,0,0,13,40,16,0,0,16,4,0,37,0,0,29,58,0,0,0,0,10,0,0,10,0,6,0,30,0,14,37,9,0,32,7,0,0,17,15,0,0,48,0,0,0,0,36,0,13,0,0,13,32,0,22,0,17,0,0,20,4,0,1,3,0,6,0,0,1,19,0,0,50,6,0,0,42,0,15,5,0,30,0,42,0,35,7,58,0,0,0,18,0,0,47,0,66,19,0,68,0,0,0,6,0,8,0,0,0,0,25,79,0,2,0,43,8,32,0,0,0,77,0,0,0
1.0,121,11,0,0,29,0,19,7,2,13,12,32,0,0,0,0,30,0,0,13,16,11,0,6,8,0,1,40,14,10,0,0,0,0,5,0,0,26,34,0,0,0,0,0,12,26,1,0,0,0,24,6,0,0,0,6,3,3,0,17,0,0,35,9,1,0,54,0,16,32,5,28,0,0,0,17,0,6,54,32,13,0,9,0,0,0,47,0,47,0,3,0,7,0,16,0,0,20,2,0,16,13,0,0,0,5,0,6,4,0,39,26,0,95,0,34,10,3,0,0,15,1,0,0,0,0,1,18,34,0,62,25,0,0,121,5,10,0,0,0,4,8,0,15,14,41,0,0,0,0,60,0,0,0,58,4,20,13,0,87,45,40,33,39,0,7,0,0,0,0,0,0,54,5,0,0
1.0,121,12,0,0,0,0,0,0,10,62,0,8,7,5,25,0,9,27,23,0,0,0,0,0,0,0,0,0,16,0,18,0,0,5,16,0,0,1,49,15,0,90,11,1,0,27,0,0,0,3,29,13,11,0,3,0,0,0,0,21,3,0,0,0,0,25,0,0,3,22,39,0,3,0,40,0,0,18,32,84,24,6,47,0,0,0,27,0,1,0,0,0,16,62,0,0,0,0,2,1,70,0,0,0,0,22,54,70,0,0,26,0,0,69,29,29,13,14,27,0,85,18,0,13,0,0,0,0,0,0,1,1,0,0,0,13,0,13,40,0,0,0,0,11,12,7,0,0,0,7,81,0,29,0,33,0,0,26,0,29,0,5,0,0,18,30,31,18,10,22,9,4,1,0,0,0
1.0,122,1,0,0,7,2,0,0,0,0,15,83,0,0,0,2,14,0,43,13,0,0,24,28,19,9,0,4,45,0,0,14,0,0,38,0,0,15,2,21,2,46,0,40,0,0,1,6,29,9,9,24,1,0,0,21,0,14,0,0,6,5,0,0,19,0,0,46,11,26,0,0,0,0,83,6,21,0,40,0,22,0,0,2,9,3,0,0,0,0,0,0,18,52,0,84,0,0,12,0,0,0,0,10,120,0,0,0,0,0,1,0,3,0,0,0,3,0,18,9,66,0,9,0,0,0,0,0,27,0,12,4,0,0,1,9,4,0,0,2,43,40,12,21,0,0,0,35,0,0,14,2,53,11,29,41,42,33,47,25,12,0,4,18,37,0,0,0,67,1,16,0,0,0,0,0
1.0,122,2,0,0,0,0,30,7,0,8,0,29,8,0,0,0,46,0,0,10,0,0,0,33,16,6,0,0,0,0,0,6,0,0,2,7,34,31,16,0,4,0,0,7,7,51,0,0,0,0,0,5,0,11,0,46,51,1,4,3,0,0,6,46,18,0,12,0,28,3,0,0,0,0,24,0,31,28,8,7,19,0,0,12,12,0,0,9,0,8,31,4,0,0,0,6,0,0,11,0,0,0,7,18,0,14,0,0,40,0,0,78,28,7,0,0,20,26,11,20,1,0,41,0,0,0,10,13,0,8,0,30,2,25,0,0,30,18,22,33,56,0,21,14,0,0,59,0,0,102,1,7,17,0,21,16,10,0,1,1,3,28,0,0,0,0,10,73,0,5,0,48,10,68,0,1
1.0,122,3,0,0,0,0,1,0,0,0,5,65,0,0,28,0,0,9,24,14,0,0,0,39,0,0,10,15,21,0,13,0,3,7,0,0,0,46,37,10,49,2,2,36,30,7,18,31,0,17,0,1,35,0,8,0,0,17,14,0,106,17,15,21,11,2,54,0,0,6,4,82,39,0,0,0,60,7,0,12,0,0,20,0,15,16,21,0,37,20,2,24,0,0,9,0,1,0,2,0,18,3,0,38,18,22,0,0,8,19,0,0,29,0,10,0,2,94,14,22,0,6,43,0,0,25,2,11,19,7,0,0,0,44,0,0,4,32,0,0,3,0,13,0,0,9,0,105,9,19,35,0,102,45,0,0,0,27,0,33,0,1,28,0,22,0,0,0,0,12,2,41,16,0,0,19
1.0,122,4,40,12,0,0,0,17,0,83,8,35,47,0,2,19,5,4,68,0,9,0,6,64,57,15,0,32,15,26,0,3,1,0,0,0,11,8,11,46,71,26,19,37,29,0,0,60,0,0,3,32,16,24,12,23,30,10,0,11,32,38,2,0,0,0,15,0,0,33,0,6,13,0,0,0,41,0,0,0,25,0,5,0,9,0,7,31,21,0,0,5,0,0,9,0,28,39,0,0,26,0,0,0,0,0,0,18,0,0,6,22,0,22,13,0,18,41,22,0,7,11,16,0,10,0,0,6,0,0,26,1,9,0,16,29,0,12,1,0,46,30,0,0,0,0,5,0,17,36,75,17,46,2,1,42,28,5,40,3,0,0,0,8,0,44,4,7,0,0,30,0,10,0,41,38
1.0,122,5,0,0,7,20,32,0,125,8,8,49,0,0,0,0,0,5,23,44,0,11,0,0,0,0,0,0,7,0,0,0,20,7,0,0,0,8,12,0,36,0,1,5,28,7,0,31,0,0,0,0,0,0,21,14,19,0,22,3,22,37,22,0,3,71,7,0,0,0,0,6,0,0,0,19,0,1,0,0,0,0,10,3,26,6,15,0,19,1,0,16,0,0,0,1,0,32,2,39,1,0,0,0,0,0,3,19,0,9,4,42,20,13,20,30,0,0,0,6,0,17,20,12,0,0,0,6,13,5,35,13,0,0,12,0,26,37,8,0,27,0,25,0,25,9,8,32,0,3,0,32,3,9,0,0,0,7,0,28,0,26,14,0,44,1,10,5,0,0,3,0,0,10,0,0
1.0,122,6,0,0,0,2,0,0,7,0,10,62,0,0,25,16,5,15,0,0,42,6,4,0,0,62,15,0,0,0,2,0,0,0,15,0,0,24,4,0,2,0,0,0,24,34,18,23,0,0,0,23,29,10,1,4,0,0,45,24,0,8,0,4,0,0,0,35,0,21,9,0,38,4,0,3,0,0,2,0,54,29,0,0,12,0,0,2,0,0,48,0,13,4,0,0,16,38,0,15,30,0,0,4,23,4,0,3,15,0,21,25,2,0,0,18,0,0,0,9,5,4,0,0,0,0,25,0,0,28,0,0,0,19,0,0,0,53,5,15,22,0,14,0,5,6,37,0,0,71,8,3,0,18,2,40,109,18,0,15,6,6,0,23,0,83,21,27,0,78,0,0,37,0,0,0
1.0,122,7,9,1,4,7,0,0,17,0,0,20,3,0,11,10,17,12,1,20,0,24,0,0,0,0,1,0,0,55,0,21,4,0,6,11,0,3,53,72,0,0,0,13,3,66,0,26,0,0,0,0,2,0,7,21,0,22,10,0,20,0,17,0,0,0,0,0,16,0,0,0,24,0,0,6,27,0,0,8,0,0,0,81,13,0,0,0,28,0,0,0,0,84,0,15,0,23,19,57,12,45,0,0,0,19,0,46,24,27,7,0,4,2,0,0,0,0,0,0,4,0,0,1,12,0,0,24,0,68,9,0,0,0,0,0,0,19,2,0,0,9,0,3,6,13,0,0,0,3,57,0,45,0,14,0,0,13,178,7,0,4,10,0,0,30,36,0,24,0,43,7,6,79,0,35
1.0,122,8,0,0,18,1,0,0,0,8,22,75,0,17,0,0,102,1,0,12,2,0,14,18,16,10,0,24,3,69,10,4,23,0,11,0,5,2,19,0,11,4,84,0,6,41,0,6,0,43,44,12,14,52,3,15,0,16,6,4,0,0,12,43,0,11,0,0,0,0,0,0,4,21,0,0,1,0,0,0,0,0,0,44,75,0,0,22,0,9,61,63,38,9,4,0,14,0,25,0,0,5,7,45,0,0,44,23,24,0,0,35,62,0,59,0,0,0,0,13,0,0,10,14,0,14,0,0,31,36,86,2,71,1,47,38,0,14,3,0,0,0,0,0,4,33,3,31,0,0,22,0,4,0,0,0,20,30,6,7,13,0,0,0,4,25,0,10,68,0,0,6,12,0,37,6
1.0,122,9,1,24,0,0,21,7,8,8,0,78,0,0,4,7,35,0,0,13,78,2,0,36,17,48,21,0,18,0,10,0,8,0,53,67,52,19,0,1,0,0,0,0,0,0,13,0,0,0,9,0,0,7,0,21,0,0,19,24,0,3,0,0,7,0,0,0,0,5,0,0,0,75,0,0,0,0,0,0,13,0,0,0,2,16,0,66,21,0,25,0,13,11,0,0,25,0,32,0,14,0,43,0,0,5,93,0,7,0,0,2,0,13,37,0,0,4,17,0,0,0,0,44,5,0,3,0,40,0,0,23,0,0,0,0,0,0,13,0,8,20,2,65,7,0,9,33,0,0,24,0,0,13,23,69,12,27,0,26,0,0,15,0,17,0,45,0,0,0,8,4,6,0,0,10
1.0,122,10,0,0,0,15,36,0,0,11,0,57,40,54,13,11,21,0,9,0,0,30,0,13,23,6,0,0,0,6,0,0,0,0,0,21,19,0,31,21,0,0,0,0,0,10,0,0,193,25,0,10,2,0,14,0,0,0,1,1,0,0,54,9,2,0,0,0,0,3,0,71,0,0,23,0,0,0,9,25,8,2,32,0,0,0,0,0,0,0,0,0,21,0,16,21,0,0,0,0,0,0,6,0,29,12,0,16,7,8,0,0,4,0,18,21,0,0,0,15,0,0,25,0,3,0,0,0,0,0,0,0,7,0,29,0,0,0,0,0,0,11,0,0,5,28,0,5,0,44,0,0,0,0,0,0,0,4,18,3,0,0,0,28,17,1,4,0,3,0,0,16,0,0,6,0
1.0,122,11,0,0,10,0,12,35,0,5,32,24,53,10,0,0,0,5,0,0,0,31,10,0,0,21,5,0,0,0,11,26,0,0,15,0,0,0,16,0,0,0,0,1,0,37,0,0,0,0,0,0,0,0,21,24,0,29,71,36,0,0,20,2,0,0,15,20,7,0,10,0,0,0,43,3,0,0,48,29,36,0,23,0,0,0,0,0,0,22,0,0,0,0,0,32,23,0,0,6,0,23,2,15,41,0,0,9,8,0,0,0,6,0,0,16,52,43,14,0,0,17,2,0,20,0,0,0,12,0,0,0,0,21,0,2,0,0,46,46,19,11,0,13,0,0,0,2,0,0,0,45,0,0,0,0,15,2,0,0,0,12,0,11,0,1,17,0,0,0,10,4,0,7,1,6
1.0,122,12,0,16,1,0,0,17,14,3,0,48,12,39,3,0,31,7,0,8,0,0,2,4,0,0,8,0,0,33,12,0,0,0,7,0,59,35,9,0,0,0,51,14,15,15,0,0,0,0,0,7,6,0,8,4,6,0,12,0,0,15,0,0,0,0,0,5,8,0,45,24,5,59,0,0,0,0,26,0,0,0,9,11,0,0,0,0,0,2,11,0,34,5,0,0,3,0,42,59,19,51,0,9,0,0,0,12,18,0,0,39,46,0,2,0,6,0,20,29,0,9,38,21,81,0,13,8,0,0,43,3,7,1,51,57,10,39,0,29,0,5,0,0,0,0,0,22,0,0,55,8,7,2,9,0,0,46,21,0,0,0,0,23,0,2,2,0,6,24,31,0,4,0,0,37
1.0,123,1,0,0,30,0,24,16,0,1,2,48,0,0,0,0,0,37,9,11,1,52,37,46,0,0,0,58,69,0,0,3,32,0,4,22,5,0,166,25,0,38,9,2,25,0,0,0,0,1,0,0,10,14,24,111,1,0,26,13,0,0,17,0,7,8,8,0,4,5,0,10,0,1,21,0,22,0,12,0,6,0,25,30,0,0,26,2,0,0,49,53,0,0,24,35,0,0,0,43,21,0,59,0,0,12,0,0,0,22,0,19,0,75,11,31,24,0,4,49,0,10,4,23,0,16,9,0,1,5,0,0,0,27,10,19,0,24,6,0,46,0,0,0,49,0,16,21,0,0,77,0,21,16,1,0,19,15,34,27,13,1,0,0,0,4,0,26,36,0,18,6,0,25,43,0
1.0,123,2,0,28,0,19,5,14,0,0,9,25,67,0,33,0,41,0,22,7,0,32,13,1,0,0,0,2,0,0,2,48,32,0,0,78,7,1,150,0,41,0,15,0,9,16,68,0,27,1,0,26,11,0,28,66,0,26,0,19,2,0,9,0,9,0,8,27,0,27,0,24,24,0,1,33,7,0,1,21,5,0,4,0,0,3,65,24,15,0,14,6,3,12,0,5,0,0,36,0,0,0,0,35,1,0,32,0,15,8,0,1,53,68,0,0,7,48,0,0,2,6,6,31,9,15,1,13,0,0,0,0,0,18,25,43,0,0,0,0,0,91,26,35,18,0,3,4,45,4,43,61,16,0,2,6,52,2,0,7,0,26,0,1,22,21,19,24,0,48,0,19,11,8,8,42
1.0,123,3,0,17,1,54,28,7,17,107,6,79,0,2,0,15,41,8,30,36,3,20,37,66,40,10,50,0,17,0,0,0,0,0,48,7,10,0,138,0,19,2,34,4,0,8,6,11,0,104,0,1,0,0,0,85,66,20,1,5,1,0,0,0,63,0,9,9,106,0,40,0,3,0,10,2,10,10,8,7,0,5,5,42,0,0,77,13,0,0,14,0,0,0,0,13,0,0,0,34,7,70,0,10,0,18,0,0,115,15,16,0,0,88,0,3,11,5,0,0,5,0,14,8,12,52,0,0,6,18,15,6,49,0,19,2,9,9,38,0,57,37,0,0,10,30,10,0,69,10,0,0,32,29,0,24,13,16,0,7,144,6,0,0,0,7,11,22,41,0,0,0,0,0,12,16
1.0,123,4,11,5,0,0,0,34,21,0,0,93,10,0,40,0,0,1,1,74,0,27,0,0,14,0,1,8,62,21,0,0,10,25,0,0,34,24,99,14,0,0,0,4,23,0,15,0,2,0,0,0,0,75,23,106,17,4,0,20,0,22,14,0,0,0,44,0,0,6,0,0,0,23,0,7,0,0,0,0,0,10,51,0,24,0,48,0,0,0,0,0,0,0,4,0,0,0,26,57,0,0,27,0,6,26,0,0,17,45,0,2,0,11,28,2,0,0,0,0,0,0,53,2,8,0,0,3,0,47,4,4,43,0,35,0,0,39,35,38,2,0,1,0,0,0,0,17,0,0,60,0,0,2,0,0,0,0,0,0,0,50,0,21,0,0,11,0,34,1,24,22,0,34,19,0
1.0,123,5,0,1,18,4,13,0,0,10,0,86,0,0,4,6,0,0,2,0,4,0,4,86,0,0,44,0,60,1,42,2,3,7,0,15,0,13,83,4,0,0,0,22,1,0,0,16,150,0,0,0,0,0,0,82,6,10,0,0,0,0,10,0,27,0,16,10,0,0,0,0,26,0,0,12,33,0,6,3,0,2,11,7,4,17,0,0,21,12,0,0,3,0,5,19,0,12,47,9,20,0,0,72,12,30,1,0,22,0,0,8,0,41,0,28,27,14,3,27,0,5,0,24,46,45,25,0,41,15,61,42,17,21,9,0,0,18,0,92,36,0,4,3,0,0,0,5,0,1,36,0,24,0,11,10,0,0,0,0,0,0,1,0,1,0,0,52,30,68,9,17,0,43,10,14
1.0,123,6,0,31,0,22,8,0,0,0,0,150,2,2,2,4,0,0,2,17,14,0,7,3,0,0,43,22,47,0,0,0,29,0,7,0,41,0,70,0,0,0,1,0,8,0,0,0,0,13,0,0,126,6,12,58,0,42,0,0,46,1,0,60,1,0,0,0,0,15,17,0,21,0,26,0,40,0,0,18,0,0,5,0,28,0,38,46,0,0,0,0,0,0,0,3,37,107,2,19,0,12,11,72,12,2,11,13,9,0,6,9,0,6,1,0,37,0,0,44,26,0,30,9,11,0,20,0,7,1,0,0,2,0,53,0,0,48,20,31,26,17,23,0,13,64,5,10,0,40,13,15,0,0,14,0,0,0,51,3,9,4,0,25,9,0,0,18,29,19,0,0,120,0,10,0
1.0,123,7,2,0,0,0,8,20,62,14,0,85,9,0,0,17,0,1,0,34,0,36,0,14,32,19,92,0,114,4,34,0,1,19,10,21,19,0,18,13,0,0,1,0,34,0,10,0,0,0,0,13,37,16,14,79,68,0,0,30,0,0,4,0,0,39,0,0,35,5,10,0,0,0,27,0,1,0,3,16,2,29,64,1,15,0,131,0,0,2,6,0,23,45,0,29,0,22,0,2,0,0,4,19,44,0,0,0,27,9,16,0,0,1,123,13,2,28,56,18,0,51,0,0,0,0,0,0,0,16,0,14,22,0,36,0,36,40,0,28,0,2,1,29,14,0,0,0,0,28,32,45,0,0,26,0,0,38,16,29,0,7,0,9,0,46,2,0,0,16,12,0,0,0,0,24
1.0,123,8,70,9,0,0,0,8,4,0,0,102,8,52,9,10,6,0,0,22,0,0,0,0,0,0,0,10,74,0,0,43,0,0,0,43,0,61,53,0,37,0,0,0,52,0,0,15,14,2,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,21,18,23,0,0,0,32,1,16,0,1,0,15,11,81,0,0,28,27,13,1,0,0,25,0,0,30,56,0,50,0,0,0,22,0,17,0,0,0,0,0,0,17,8,25,0,4,46,0,178,63,0,0,0,0,0,10,0,41,0,0,5,117,15,7,0,14,0,1,45,13,22,6,0,33,0,0,0,25,0,64,0,0,0,20,0,0,42,0,3,14,0,0,0,18,13,56,20,32,0,13,2,0,13
1.0,123,9,0,0,7,0,41,0,0,1,22,56,0,0,0,0,16,0,0,0,0,1,0,0,10,0,0,35,42,22,0,0,11,13,4,62,0,32,32,0,0,14,17,0,50,13,12,0,0,18,0,0,11,17,0,62,11,0,0,1,0,17,35,13,8,0,22,14,0,11,1,0,0,0,0,1,40,0,4,12,6,0,0,28,6,5,18,5,0,27,0,0,3,7,16,0,16,22,0,13,11,0,85,0,0,0,8,16,33,3,0,19,3,52,0,0,10,0,8,22,0,0,7,34,9,0,0,92,9,2,0,2,22,0,0,1,7,14,0,7,0,15,0,20,16,0,22,2,9,17,40,0,0,0,0,22,0,1,34,9,0,0,0,0,0,0,0,3,13,0,6,0,29,0,17,47
1.0,123,10,0,0,0,30,8,15,6,22,19,0,0,0,3,0,1,0,49,3,0,0,0,3,0,2,6,117,21,0,14,23,3,0,57,0,0,0,0,28,0,0,0,0,92,0,0,8,0,0,0,0,0,10,21,62,24,0,21,0,2,0,38,49,0,19,0,3,0,0,0,11,0,1,95,0,0,4,0,0,0,22,23,0,16,0,62,0,16,0,26,43,12,0,26,0,0,35,11,42,8,14,0,0,21,22,0,29,0,0,0,0,5,46,0,1,4,13,0,0,0,12,25,0,0,39,23,0,60,0,26,23,19,7,18,0,0,0,23,62,17,0,0,3,26,7,26,16,8,0,33,39,0,34,0,20,0,2,0,24,0,8,7,9,0,17,29,0,56,0,0,12,0,14,0,2
1.0,123,11,0,41,37,0,17,0,0,4,0,56,17,0,7,8,20,17,14,2,1,30,59,0,37,0,0,0,62,0,0,89,0,0,0,8,31,4,51,66,0,0,0,0,33,65,81,0,80,10,0,0,1,30,0,112,1,11,32,11,72,3,0,7,22,0,0,22,0,6,0,0,0,0,14,9,0,59,0,0,0,21,31,20,0,0,46,0,15,64,36,0,0,0,26,0,2,0,0,0,0,34,6,0,0,3,0,0,4,0,0,47,0,12,0,0,3,0,0,5,0,0,18,0,0,0,0,63,0,7,0,0,0,0,54,16,21,9,29,19,0,0,0,4,28,14,54,30,0,0,34,0,0,20,0,31,1,0,26,0,9,0,27,0,0,2,35,0,24,0,0,0,0,3,8,0
1.0,123,12,35,0,0,0,27,0,10,22,36,85,0,12,12,17,0,13,47,0,0,7,24,4,5,11,13,44,6,0,8,11,0,0,46,0,18,0,32,0,0,0,0,4,80,0,0,0,0,13,0,5,0,7,44,59,23,11,0,0,2,25,46,0,33,28,0,23,0,4,9,0,4,0,40,2,37,0,3,0,20,15,19,0,14,0,51,0,1,6,69,0,24,0,0,15,0,0,43,0,0,25,21,0,12,0,75,0,0,7,25,0,0,8,18,6,0,0,15,0,3,1,41,0,0,12,0,0,21,0,0,0,0,0,0,4,20,32,0,29,0,0,0,20,36,29,8,0,4,25,47,48,2,3,7,0,0,4,30,54,0,2,133,0,0,17,0,7,17,0,8,0,23,4,0,0
1.0,124,1,0,10,56,11,0,4,0,3,0,83,0,58,33,7,0,30,0,11,0,40,2,0,0,4,0,0,18,98,18,54,17,1,0,0,0,0,71,0,5,0,0,0,54,0,0,0,61,1,3,0,0,11,5,29,17,0,10,0,0,0,0,0,0,28,6,0,0,0,18,11,16,2,55,12,163,0,10,0,0,0,60,58,0,2,0,0,0,18,1,0,0,0,6,0,0,41,71,0,0,0,0,1,40,22,9,8,29,12,0,27,0,18,0,30,0,93,7,0,24,11,27,0,0,1,6,0,0,20,0,0,18,1,0,10,0,23,0,0,13,49,0,0,21,68,7,18,0,29,98,6,5,0,0,0,28,0,20,13,1,0,0,0,16,2,2,1,5,20,0,9,1,22,0,0
1.0,124,2,0,23,10,0,0,3,11,3,0,49,0,0,43,0,0,17,0,0,0,0,0,0,0,1,0,8,28,23,0,11,20,0,2,29,23,0,136,1,17,0,32,0,0,0,1,2,0,0,0,0,35,0,0,27,0,7,0,0,15,0,0,52,0,6,0,3,0,0,0,6,28,0,0,22,287,0,0,71,0,0,37,9,14,50,17,17,8,4,39,22,0,0,19,0,0,27,51,23,13,0,0,0,24,22,52,0,0,0,9,0,59,1,1,9,0,0,3,10,0,51,0,72,11,16,0,21,0,0,0,0,0,2,1,13,4,6,0,32,24,23,0,26,17,22,0,0,0,58,100,5,0,18,8,1,20,11,0,0,0,0,4,0,6,0,6,7,3,26,0,14,16,0,0,0
1.0,124,3,0,19,14,61,0,0,0,22,0,130,0,92,0,14,12,0,1,0,33,5,0,13,0,0,77,12,0,18,5,0,0,24,28,0,0,11,449,0,10,0,3,4,37,68,0,7,0,0,0,4,0,34,0,52,37,0,1,0,0,0,0,42,0,0,0,54,32,0,0,148,3,0,46,29,494,62,0,13,0,29,24,39,9,14,4,3,18,0,15,13,9,0,0,25,0,0,52,0,4,0,4,1,0,10,0,36,0,34,0,0,0,0,16,0,0,0,7,0,0,0,1,0,19,46,23,2,0,8,57,0,5,0,67,0,0,0,1,12,0,0,13,4,1,0,16,0,0,4,126,0,11,0,0,44,8,0,0,0,0,0,13,0,0,0,0,0,18,16,0,30,0,0,0,11
1.0,124,4,94,0,116,0,14,0,0,39,23,56,0,0,8,0,0,10,0,20,32,2,0,0,8,0,0,24,31,7,0,19,3,0,0,0,0,0,397,4,21,0,0,49,40,215,0,8,6,0,29,0,25,3,5,42,57,0,0,0,0,22,0,7,1,0,5,67,0,0,0,0,0,14,0,14,260,6,0,7,53,8,19,30,0,2,0,0,29,108,51,0,3,2,0,17,33,0,21,0,0,0,8,2,0,34,0,0,6,0,0,1,35,0,24,0,0,0,0,0,9,74,0,0,0,11,0,0,8,68,69,0,18,0,1,34,0,0,75,12,0,9,10,0,5,0,0,28,59,0,115,0,14,0,0,0,2,0,0,11,0,0,0,0,16,3,2,25,0,42,0,0,0,13,2,0
1.0,124,5,7,0,9,34,0,0,20,0,0,42,11,0,10,4,0,7,99,0,0,0,32,12,0,33,42,0,9,36,2,0,0,8,102,0,0,35,391,41,21,0,0,26,24,226,8,15,0,2,20,38,0,22,50,54,0,0,36,6,25,0,0,33,24,6,39,49,1,15,72,0,0,0,12,53,218,13,0,12,20,0,14,0,0,12,13,11,30,0,7,0,0,0,27,0,30,0,32,15,41,56,0,0,0,0,0,0,0,24,0,0,36,33,11,53,58,6,8,18,9,24,0,5,26,5,7,0,0,20,23,1,15,73,14,0,3,0,30,0,0,66,0,0,0,0,0,6,0,49,150,0,25,0,2,14,103,15,0,8,3,0,0,0,32,0,10,2,43,22,9,0,0,0,4,9
1.0,124,6,0,39,0,3,0,0,0,0,0,40,0,2,0,17,0,11,0,14,0,0,0,0,17,37,0,34,46,0,0,0,0,0,16,0,0,4,326,0,0,2,0,6,94,209,0,17,0,0,7,0,0,21,8,54,2,32,0,41,0,0,1,1,30,0,15,9,1,33,17,31,25,0,19,0,297,0,0,0,0,0,20,0,9,37,29,42,6,15,0,10,0,0,0,38,47,0,139,0,0,19,0,55,3,16,13,0,7,33,28,0,15,8,0,45,43,2,11,0,0,61,36,1,20,0,59,0,0,34,6,0,0,0,0,0,8,9,0,0,0,0,12,37,0,56,0,0,0,11,40,2,14,19,11,34,0,0,0,0,0,0,0,0,11,2,20,0,0,2,0,0,23,0,6,28
1.0,124,7,33,6,12,0,0,0,0,0,31,66,13,0,0,12,0,0,87,8,3,0,26,0,51,0,0,23,27,0,2,5,0,14,0,14,0,0,305,0,31,2,9,28,15,182,48,0,16,82,0,49,0,4,32,67,0,0,0,0,18,4,10,60,16,4,12,0,0,0,0,2,0,0,43,53,138,3,8,0,24,0,7,0,12,26,35,0,28,8,0,0,9,6,0,21,25,29,10,2,0,48,11,0,0,18,8,0,16,0,37,36,28,0,5,18,53,15,2,21,0,0,5,0,19,11,0,1,0,9,10,4,32,0,28,11,6,0,0,0,0,30,4,0,25,0,25,21,0,0,64,8,23,19,0,18,38,0,71,43,18,20,36,0,22,46,0,0,21,6,31,23,10,0,2,0
1.0,124,8,24,16,0,48,3,0,22,0,0,2,19,0,0,0,0,0,9,33,0,0,0,1,0,0,0,7,10,0,0,19,0,0,0,0,0,7,450,0,30,0,13,2,2,229,38,0,0,2,0,0,45,23,0,53,92,17,35,1,3,52,0,17,0,0,25,61,8,0,8,0,14,5,0,29,101,0,0,25,0,0,0,0,0,0,22,0,0,5,0,32,0,45,0,0,0,12,17,26,4,0,0,12,9,14,0,0,13,0,43,0,49,0,53,2,34,11,16,12,0,0,0,0,10,0,7,0,14,61,11,40,0,20,0,0,0,16,0,79,0,0,18,0,26,3,48,0,0,16,108,14,0,19,20,16,14,0,39,0,1,0,6,25,0,0,0,0,6,7,0,21,15,14,0,53
1.0,124,9,1,3,0,0,8,0,41,9,0,97,0,0,12,0,0,29,0,4,21,3,6,0,0,20,0,27,55,0,23,20,6,0,0,2,60,0,563,0,5,0,0,0,33,256,1,0,0,0,25,26,13,0,40,48,43,21,0,0,7,0,0,15,0,0,10,0,0,8,0,6,0,14,0,7,127,27,3,37,41,1,0,61,0,0,0,0,0,0,0,9,0,17,21,31,0,0,0,0,0,0,20,19,0,0,11,0,52,8,0,5,0,0,38,108,0,10,12,17,0,30,0,0,0,18,0,36,0,0,56,10,0,40,3,1,0,30,38,0,0,9,0,54,0,0,9,0,0,0,183,0,34,7,44,9,8,7,29,0,7,0,3,34,0,10,2,0,0,34,0,0,8,34,25,13
1.0,124,10,0,9,0,0,0,2,0,15,0,44,0,1,0,11,9,0,0,46,12,0,0,6,53,0,14,0,0,0,30,6,52,12,9,9,18,0,598,1,65,21,0,20,43,290,23,10,0,0,33,30,109,48,14,79,0,0,6,0,8,7,0,17,0,12,0,14,0,0,48,3,0,6,0,1,30,0,0,0,28,0,21,0,32,0,24,34,28,30,0,0,83,4,39,26,0,24,13,0,5,10,0,0,22,21,0,7,0,0,20,0,0,14,16,6,0,19,1,0,10,29,35,8,15,0,0,76,43,22,1,4,0,36,0,27,0,22,0,6,0,0,7,5,18,6,5,0,0,0,253,134,1,0,32,8,33,16,0,17,0,14,0,0,0,0,20,55,6,12,6,0,17,0,7,21
