epsilon,neighborhood,month,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173
2.0,158,1,23,0,0,2,0,0,0,0,2,16,0,6,0,0,0,6,12,3,0,0,0,0,13,0,8,0,28,0,14,5,20,0,8,5,8,0,244,0,7,5,11,16,1,0,0,0,9,0,4,0,0,0,0,6,0,3,3,16,0,26,0,0,0,12,0,0,9,0,0,5,0,3,0,0,229,0,6,0,0,2,3,0,9,0,0,26,0,14,2,0,0,2,28,3,0,0,27,0,0,0,6,5,0,11,0,0,0,10,0,0,0,19,5,4,0,0,14,0,22,0,0,8,0,0,7,0,16,43,12,2,0,16,0,0,3,9,4,11,19,0,0,0,11,0,0,1,2,0,33,0,19,0,0,8,0,0,3,51,13,0,0,0,4,0,0,0,0,0,0,0,6,0,1,0
2.0,158,2,5,0,2,0,0,4,1,0,13,0,1,1,17,22,0,10,1,0,7,0,1,31,10,0,2,0,3,1,0,0,0,0,36,46,0,3,380,4,0,0,5,0,15,24,0,0,18,9,0,16,4,4,4,53,22,0,1,0,0,0,0,0,0,0,0,11,29,1,0,27,0,9,38,0,254,0,0,0,0,0,3,1,0,4,0,0,0,6,0,0,0,0,1,0,0,2,59,16,0,0,17,0,0,6,0,0,7,2,11,9,0,14,0,0,10,0,1,8,6,0,3,0,37,0,8,0,21,2,11,0,0,0,11,10,1,5,0,0,4,0,0,0,6,6,0,0,0,0,39,0,0,0,2,1,0,4,0,18,0,9,0,0,0,20,27,8,5,8,2,10,0,9,7,0
2.0,158,3,1,3,22,12,1,6,0,4,0,0,0,37,0,39,9,2,5,0,9,2,2,0,3,0,9,0,7,0,2,0,0,0,11,3,0,6,561,0,26,21,0,4,13,30,0,22,0,5,4,0,0,0,0,19,9,0,1,0,0,0,6,63,14,0,4,11,0,16,1,0,0,0,32,4,792,3,0,0,43,4,13,0,2,0,2,9,0,0,0,0,0,0,0,0,29,0,61,11,0,0,0,5,5,9,0,0,40,0,12,5,0,4,0,2,0,0,0,23,0,0,0,1,3,6,1,5,7,0,0,2,19,0,7,0,53,0,0,3,0,0,6,0,0,2,0,14,7,0,120,0,0,0,8,2,0,0,0,45,7,0,0,16,10,0,6,11,8,14,9,0,0,15,4,4
2.0,158,4,6,0,5,0,4,0,0,0,0,10,1,14,0,0,0,11,7,0,0,0,11,0,0,8,7,6,17,0,0,5,0,0,0,0,1,25,399,19,0,5,10,11,0,60,0,0,11,32,0,19,20,0,4,19,0,0,8,7,23,1,0,0,0,25,5,8,40,0,0,0,0,0,4,0,755,2,0,2,9,6,26,0,3,0,33,3,0,10,5,0,0,0,10,0,0,0,42,0,7,17,0,10,6,6,0,0,0,0,0,17,2,0,0,29,19,0,4,7,9,2,8,21,0,6,1,0,4,3,0,0,1,3,0,23,0,0,7,2,12,0,0,20,1,0,19,3,4,27,109,22,0,0,0,2,0,2,0,0,0,3,0,0,0,44,3,0,6,1,7,0,0,2,11,11
2.0,158,5,5,1,5,12,9,9,15,0,0,15,2,0,14,24,0,2,14,7,2,6,12,0,0,4,0,0,19,17,0,25,0,24,20,31,7,13,380,16,15,9,5,0,19,52,0,0,0,3,0,3,11,12,4,38,6,0,0,0,0,0,0,14,6,15,8,3,0,12,0,2,8,0,13,0,564,1,0,0,0,6,6,21,0,4,0,0,19,0,54,1,1,27,13,0,5,4,56,0,30,5,0,15,0,10,0,8,5,0,0,0,0,0,17,30,0,0,6,0,0,0,9,0,0,20,42,0,40,1,0,0,0,0,1,18,0,0,7,11,0,2,1,0,4,3,2,0,16,15,47,2,7,22,0,7,0,13,0,12,0,0,3,15,5,6,0,0,4,0,0,1,0,0,0,7
2.0,158,6,4,0,0,13,0,0,0,0,0,13,5,3,1,0,0,0,9,0,6,0,12,0,0,7,0,9,32,0,9,24,9,0,17,2,0,14,235,0,0,3,0,7,0,151,0,0,4,5,13,4,29,25,4,29,0,0,0,0,17,0,1,7,11,27,17,4,8,0,0,0,0,17,1,0,291,0,2,7,15,5,10,0,3,8,5,0,0,0,0,0,0,0,10,15,0,9,41,0,0,0,0,0,7,7,5,0,9,9,6,30,2,5,8,0,0,0,1,0,10,0,5,0,0,0,2,0,0,0,5,0,7,18,23,0,6,5,7,0,0,0,0,0,3,35,0,0,21,2,20,2,0,0,6,0,0,0,0,16,0,0,0,19,0,0,28,0,0,45,3,0,2,0,0,17
2.0,158,7,13,0,45,8,0,0,2,0,0,28,3,0,0,0,6,0,0,12,9,0,3,0,0,0,30,1,11,0,15,9,0,0,38,5,7,12,135,0,0,0,0,7,23,274,20,0,0,8,6,11,0,0,0,36,1,3,0,11,0,12,2,0,28,6,1,0,0,2,0,1,11,0,13,4,82,0,9,4,12,16,13,1,7,1,32,5,17,0,0,2,0,4,2,6,19,0,60,1,5,0,2,0,0,5,16,0,0,5,11,1,0,0,0,0,0,29,0,10,1,0,0,0,6,0,3,0,5,0,14,0,5,1,10,0,1,0,0,0,7,0,0,0,3,1,3,0,0,0,13,14,5,0,0,13,0,0,19,19,5,0,0,0,0,12,9,0,0,0,0,0,4,31,6,0
2.0,158,8,3,0,3,12,12,2,7,3,12,21,2,2,5,0,9,0,8,6,0,25,0,0,4,3,27,0,40,0,49,7,18,0,0,9,0,6,113,3,13,0,15,23,7,242,0,1,0,21,0,1,0,0,10,39,17,0,0,6,0,4,0,4,23,22,4,0,0,12,10,0,0,11,0,0,145,10,0,0,0,0,9,6,21,0,20,13,7,0,2,5,7,0,0,4,8,7,16,9,0,14,0,1,0,13,0,4,2,0,0,28,0,29,39,17,1,9,0,0,0,32,14,0,7,1,1,5,0,14,5,0,5,10,16,2,4,2,6,0,0,10,0,7,4,7,0,0,0,3,23,11,25,0,0,0,0,0,0,7,0,25,7,0,0,0,0,8,2,9,34,2,11,38,0,41
2.0,158,9,27,3,0,0,0,1,0,0,0,1,3,13,0,0,28,2,10,6,1,0,1,11,5,16,0,0,14,0,19,0,3,14,19,16,11,13,107,3,0,36,0,0,16,184,0,25,8,0,0,0,6,0,0,39,0,4,4,0,0,0,0,15,2,0,0,24,0,0,0,0,10,0,6,0,57,0,0,16,26,1,3,2,14,0,0,0,0,0,0,15,18,1,0,8,21,0,109,0,6,9,0,0,0,3,3,0,9,7,0,0,0,0,0,0,21,5,7,10,0,2,11,0,0,0,0,3,5,8,5,0,0,6,0,0,12,0,0,0,9,0,3,0,6,4,17,0,0,1,35,10,0,21,3,23,0,17,0,25,3,9,4,18,4,2,16,0,39,0,19,0,4,4,7,0
2.0,158,10,0,18,31,0,1,7,3,1,0,0,4,0,0,0,17,5,2,0,2,0,1,14,0,0,0,8,42,0,0,0,0,0,39,18,13,0,110,0,0,0,11,15,7,351,0,0,3,31,0,1,15,0,0,24,1,0,0,10,40,0,0,18,0,36,0,33,9,0,20,0,0,8,4,11,14,0,24,0,0,4,2,0,0,7,9,0,6,0,0,6,0,0,1,12,18,5,39,4,0,6,0,0,6,26,1,0,4,0,15,10,0,0,14,0,11,11,4,9,0,16,11,0,8,6,6,42,0,14,0,7,0,0,10,39,7,0,12,3,0,0,5,0,19,0,0,0,0,0,10,25,0,8,0,0,9,8,16,23,0,4,0,0,0,0,8,0,40,5,0,0,0,0,15,17
2.0,158,11,0,0,0,0,5,0,5,7,0,2,0,0,13,0,2,1,17,11,0,0,8,16,2,0,0,0,14,34,22,11,0,0,0,21,0,16,298,17,0,6,0,0,61,336,0,0,2,11,3,0,2,1,0,35,0,0,0,1,13,19,0,13,0,0,11,0,0,0,0,13,0,8,0,7,22,0,0,0,0,24,15,0,11,0,0,0,9,15,0,0,3,7,10,0,52,8,25,9,0,0,0,0,2,0,5,0,1,12,0,23,2,11,13,0,0,9,0,6,9,8,7,1,1,7,0,14,5,0,2,0,12,15,10,1,0,13,0,2,0,0,1,10,14,1,7,4,0,0,47,4,23,0,19,1,5,0,13,60,0,11,0,0,9,0,19,0,0,0,0,10,1,5,10,0
2.0,158,12,0,0,0,0,15,10,0,0,0,0,0,0,18,0,0,0,3,0,2,0,0,5,0,1,8,0,22,11,13,0,0,0,0,0,0,3,533,17,18,15,1,23,27,191,0,24,0,1,0,0,6,0,43,27,0,0,29,0,20,0,5,0,0,0,3,31,7,0,0,1,0,0,9,0,0,16,0,8,0,8,0,5,4,0,10,4,0,0,0,0,0,0,10,0,0,1,61,0,4,0,38,0,3,0,0,0,0,5,0,31,0,0,4,3,0,4,0,10,2,17,5,1,7,0,1,0,0,0,0,0,6,0,6,0,0,25,0,0,0,24,0,0,0,0,0,0,2,0,29,0,6,5,11,0,25,0,5,30,30,18,18,14,6,27,28,4,0,0,0,6,0,0,0,2
2.0,159,1,8,19,0,0,0,0,26,9,0,2,5,10,6,0,20,0,41,12,0,28,0,14,18,0,0,0,17,70,19,9,8,8,12,5,8,0,23,8,10,0,0,13,48,0,0,1,31,15,26,0,10,7,0,93,0,1,0,0,0,4,0,18,13,11,14,24,0,0,18,0,0,0,0,11,79,19,0,17,5,18,22,0,9,0,33,16,0,0,2,3,15,15,5,16,31,0,53,0,19,6,0,0,13,1,0,0,1,0,0,6,0,0,4,0,13,19,28,10,4,0,0,0,1,0,0,15,0,0,0,0,20,4,0,0,11,14,47,18,8,31,0,18,0,0,0,0,0,3,87,0,13,0,6,0,11,0,0,9,0,22,34,6,26,0,0,0,15,1,18,1,17,20,0,0
2.0,159,2,32,0,32,22,10,11,0,0,2,16,9,1,0,0,0,7,18,9,0,0,1,0,13,0,0,0,3,0,6,15,2,10,0,1,9,10,43,0,2,4,0,0,32,0,5,10,21,9,0,0,0,3,0,77,0,0,37,5,1,17,0,24,0,15,2,7,8,0,9,2,0,9,13,4,65,0,0,36,0,0,1,4,1,0,17,0,10,0,0,0,3,0,26,4,15,9,18,1,0,0,0,34,0,14,8,0,11,0,0,0,2,0,0,31,0,0,15,9,0,2,2,19,0,23,0,3,9,0,0,3,0,0,0,4,4,4,9,0,0,2,1,0,9,0,0,5,14,5,83,0,0,0,22,0,36,1,2,0,12,2,4,2,0,1,10,0,16,10,0,13,1,0,0,0
2.0,159,3,7,0,0,1,8,16,3,5,7,7,14,0,26,0,13,10,15,6,1,0,12,0,1,16,3,0,11,23,0,49,18,0,0,17,0,7,169,12,0,0,6,0,47,114,20,0,17,0,19,8,4,0,0,53,25,0,0,0,0,0,12,3,5,8,5,26,0,17,13,7,0,0,4,0,171,2,0,0,0,45,11,11,0,0,15,0,17,0,0,0,0,3,0,0,0,0,37,6,0,12,0,0,0,5,0,0,0,3,0,0,10,0,0,19,0,0,3,4,0,16,0,14,6,4,9,2,0,0,0,0,11,3,0,0,0,0,43,0,0,0,11,0,29,7,0,0,0,24,86,24,5,1,20,28,2,0,6,7,0,0,0,0,3,0,7,1,0,9,7,0,0,0,7,0
2.0,159,4,2,0,0,0,12,16,0,17,0,0,34,0,0,1,15,14,70,18,4,24,0,0,15,0,9,0,14,0,0,25,0,18,0,12,13,34,227,8,5,0,15,39,33,283,0,8,11,0,0,0,24,0,26,78,13,0,11,0,14,0,7,0,42,6,8,16,0,0,38,0,0,1,23,1,121,0,6,16,0,5,5,5,2,13,39,0,0,0,0,5,27,6,23,17,7,0,143,2,0,0,0,0,30,15,3,13,0,0,0,11,0,7,0,6,0,0,0,4,0,0,0,1,16,0,0,0,0,0,0,11,0,3,4,0,0,21,0,0,0,0,0,23,29,0,0,0,25,0,98,0,20,8,39,0,1,0,3,10,0,0,0,23,0,20,1,0,13,6,3,9,10,0,0,7
2.0,159,5,0,0,7,0,43,17,27,0,0,2,14,2,0,9,0,0,44,17,0,0,4,2,0,0,1,3,15,4,0,0,15,0,2,0,9,14,226,2,3,2,0,0,41,69,3,29,4,19,1,11,3,0,13,136,4,0,0,17,12,40,10,0,18,0,7,6,0,21,0,0,16,7,19,0,74,10,39,7,0,11,0,0,0,0,28,0,0,0,0,18,2,0,1,15,0,3,247,0,16,8,0,0,2,23,16,11,0,9,0,8,5,0,3,18,0,3,0,10,14,10,0,0,6,0,0,0,1,2,0,0,0,20,28,0,16,25,12,2,0,8,0,17,0,0,0,0,0,9,141,2,0,0,0,0,0,2,0,4,6,7,19,4,1,14,12,24,10,23,2,0,0,0,0,17
2.0,159,6,4,0,6,0,4,4,42,0,32,25,0,20,3,23,1,23,16,31,1,5,0,4,21,3,0,0,10,0,0,11,17,8,9,15,0,31,146,0,0,3,0,4,29,87,13,13,9,2,0,0,44,0,13,84,3,0,0,0,0,2,0,9,5,0,0,25,6,0,21,0,6,0,18,35,69,0,0,10,3,40,12,0,21,0,31,0,11,5,3,2,0,15,11,7,0,0,95,22,6,9,7,0,0,14,2,8,0,0,12,0,46,0,9,5,36,11,1,2,0,5,2,0,46,6,41,0,15,0,0,4,11,0,0,0,4,7,7,18,0,11,0,0,28,4,8,21,4,4,84,3,0,5,0,0,1,23,0,12,5,3,18,0,0,27,0,8,0,0,0,13,0,4,0,12
2.0,159,7,0,1,0,0,6,0,0,39,46,12,4,0,10,1,0,7,11,0,3,0,10,26,0,0,41,0,10,31,0,0,15,0,0,0,3,58,264,4,1,0,0,0,21,155,0,5,29,0,0,0,33,0,6,64,2,2,0,15,0,0,4,1,3,0,9,16,4,0,14,0,0,6,8,0,76,3,3,3,0,9,19,2,12,1,19,0,0,0,0,0,3,0,0,0,27,0,71,15,13,15,25,18,0,0,0,13,30,0,0,0,7,0,0,25,0,0,0,0,3,0,0,13,5,3,1,0,3,0,0,0,0,16,22,0,3,17,0,0,18,0,0,54,2,0,0,10,15,1,81,7,14,0,0,2,12,3,0,13,0,6,17,0,5,1,7,0,43,0,5,0,1,3,0,0
2.0,159,8,12,9,0,0,0,9,20,0,0,5,5,8,0,0,0,18,7,13,7,6,0,10,0,0,0,23,10,10,30,13,4,0,0,0,0,12,186,0,0,0,0,1,26,153,11,20,0,4,0,0,0,0,13,77,0,5,0,1,6,0,0,27,0,13,5,16,0,0,0,17,0,9,2,0,35,10,11,12,16,17,13,27,0,2,23,38,18,9,0,0,0,7,0,3,0,1,14,0,4,16,0,0,0,12,0,3,11,0,0,12,0,0,0,0,13,15,0,0,0,0,14,0,7,0,0,3,37,12,0,15,24,19,0,19,19,6,0,0,3,0,0,0,13,0,18,8,0,0,115,4,0,0,0,41,14,0,0,14,0,8,16,0,9,27,6,0,13,0,0,0,14,6,0,11
2.0,159,9,4,2,4,0,5,0,4,2,0,24,3,0,42,3,0,0,22,19,0,0,8,1,0,23,11,8,16,0,24,0,0,6,27,0,3,17,215,0,0,1,5,0,39,139,0,2,0,17,0,19,0,3,17,118,7,14,0,4,0,0,0,7,13,14,6,2,0,0,0,0,0,7,32,2,20,38,2,0,0,7,13,0,0,6,12,0,0,1,0,4,4,5,12,2,0,13,37,6,2,10,7,14,0,8,1,6,4,11,0,3,10,26,0,0,21,2,0,10,11,0,0,0,9,0,22,0,12,0,19,4,0,0,0,7,6,27,4,0,0,0,0,0,7,0,0,16,9,0,122,5,0,15,6,0,0,2,0,17,0,0,0,1,0,7,7,11,1,24,0,20,0,3,0,4
2.0,159,10,8,0,0,0,11,19,4,2,0,24,0,9,0,0,23,9,18,0,0,27,0,2,0,7,0,16,10,0,0,26,0,0,0,0,21,5,471,1,1,0,0,0,36,172,0,0,0,0,20,19,11,2,7,57,16,0,1,0,0,0,11,9,5,0,2,13,0,12,0,12,2,8,3,0,0,0,0,1,0,6,7,0,0,0,36,0,0,0,2,0,0,13,20,0,0,19,0,5,9,7,0,0,3,26,0,0,0,0,11,0,0,0,0,2,8,5,2,22,0,0,8,6,2,32,0,21,0,19,0,0,0,49,0,1,45,10,0,21,0,1,0,9,0,7,0,0,3,10,117,9,11,0,6,28,4,0,0,23,0,6,0,69,0,0,0,2,21,2,0,0,0,0,7,0
2.0,159,11,2,0,0,4,0,0,0,0,1,14,0,1,38,0,0,0,23,36,0,9,0,8,3,0,2,3,11,0,0,8,6,12,4,9,0,40,603,0,7,0,23,8,16,173,7,15,0,0,4,0,0,16,18,44,0,0,7,1,3,0,0,8,2,0,20,0,0,1,1,37,0,1,0,0,0,16,0,0,1,20,10,16,15,5,22,3,4,2,0,0,18,0,11,0,3,0,14,21,0,31,6,15,7,31,0,0,0,14,17,30,0,10,0,11,0,33,0,34,0,0,0,0,0,3,11,5,7,8,14,0,10,0,0,0,0,12,0,2,0,4,5,2,0,0,6,0,4,0,102,26,0,0,0,0,0,9,1,0,0,1,3,0,17,14,2,2,20,6,23,0,0,15,1,7
2.0,159,12,0,16,3,0,2,15,17,0,3,6,0,4,0,10,0,0,19,6,0,0,0,0,2,0,0,6,14,0,5,17,0,0,3,4,3,13,580,0,0,0,20,0,36,179,2,0,0,0,4,0,3,1,13,83,16,10,0,2,8,0,3,28,4,11,4,11,10,9,7,6,0,2,5,7,0,19,7,0,2,0,8,25,1,5,20,6,0,2,1,4,0,12,6,0,0,0,27,0,0,0,6,0,1,15,24,0,1,10,8,16,0,9,1,0,0,4,8,16,5,22,1,7,0,7,3,3,3,0,29,1,13,5,10,8,1,3,1,5,0,0,3,29,18,5,4,0,20,10,133,9,0,17,1,0,18,3,4,28,12,0,34,19,0,1,5,3,21,0,15,0,0,9,0,8
2.0,160,1,0,0,0,39,0,2,0,0,0,10,0,2,0,0,0,4,13,36,20,0,0,0,0,0,3,26,8,0,1,0,0,0,0,0,0,1,69,0,0,0,0,0,3,0,2,0,0,30,0,0,5,9,0,39,0,3,5,0,2,10,9,23,0,13,1,13,17,0,0,4,4,0,0,12,173,0,2,14,0,20,12,0,0,4,0,0,16,0,12,16,0,0,5,0,11,0,60,0,4,0,23,35,0,20,17,0,9,20,0,0,0,30,8,19,0,3,0,4,7,1,6,0,14,0,21,2,2,5,4,0,8,7,0,0,0,19,0,1,6,13,0,0,23,8,0,9,6,8,55,0,12,0,28,9,3,6,3,23,18,0,1,11,12,4,20,1,0,9,0,47,0,0,1,0
2.0,160,2,8,34,1,16,5,0,3,0,3,0,0,0,0,15,0,0,2,0,0,10,0,12,10,0,0,0,0,0,4,18,13,3,0,11,0,16,163,10,0,9,0,0,4,4,0,0,0,29,0,23,9,3,1,36,0,28,8,27,44,0,0,5,0,0,16,0,0,42,4,0,7,9,5,0,139,4,0,0,42,4,20,0,10,11,4,0,23,0,3,0,0,0,4,0,6,23,24,0,0,3,0,0,0,10,0,3,0,0,1,4,6,13,3,18,2,3,0,5,0,20,0,3,0,0,12,0,11,4,0,0,4,66,6,13,15,22,2,0,9,0,0,0,1,11,0,4,0,0,42,2,21,1,0,3,23,12,0,9,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0
2.0,160,3,0,0,0,0,29,0,5,0,0,28,55,0,0,21,0,14,8,2,19,0,0,7,0,0,0,4,0,0,8,12,0,21,8,0,0,0,129,2,19,0,3,2,19,24,27,5,0,15,0,0,0,16,0,48,0,0,52,5,0,0,1,9,43,12,19,38,20,0,0,0,0,0,1,10,120,3,0,1,14,5,3,0,3,0,13,0,3,0,0,0,0,0,0,0,5,0,72,21,3,3,0,4,3,13,19,12,0,0,0,1,15,10,17,0,15,0,11,8,12,0,6,0,0,0,0,0,12,0,20,3,11,0,31,9,1,15,0,4,0,0,2,8,27,12,0,9,0,2,29,20,0,0,7,4,0,16,4,2,0,0,7,0,21,10,0,15,11,0,0,22,2,0,0,0
2.0,160,4,0,2,9,1,8,0,0,4,0,5,0,30,0,8,0,0,0,0,0,15,0,0,4,5,0,10,1,15,0,5,10,2,0,6,0,0,84,0,8,9,13,17,66,72,0,0,0,0,2,2,7,20,12,64,0,0,8,0,3,0,23,8,23,11,0,8,3,2,8,0,0,3,0,6,66,16,5,0,14,0,0,5,0,0,4,18,12,11,46,0,2,0,36,0,0,4,57,0,0,4,0,14,0,6,31,4,0,2,3,3,18,16,0,13,0,0,0,0,6,0,0,0,0,27,14,0,11,0,0,0,2,0,10,0,9,1,5,0,0,1,0,28,31,0,2,0,0,0,60,16,0,0,0,30,0,0,9,5,3,0,5,3,4,0,0,0,0,0,0,0,22,12,0,3
2.0,160,5,0,0,3,33,34,0,0,18,7,3,0,8,0,0,0,32,6,0,0,8,0,0,0,1,6,0,11,4,8,7,0,0,0,0,2,6,43,0,0,0,0,1,10,83,24,0,1,2,0,0,5,0,0,42,5,0,3,0,0,0,3,29,5,0,13,8,0,0,11,0,0,0,4,0,56,1,10,1,8,62,0,0,13,23,9,12,5,1,0,53,7,0,46,0,1,0,28,0,0,0,32,0,7,0,0,14,0,2,1,0,0,0,10,18,0,0,0,8,8,0,0,0,0,0,2,0,8,0,0,24,16,15,0,0,36,0,7,3,0,0,0,5,7,0,14,17,0,39,60,0,6,5,3,5,13,2,0,8,0,0,19,35,2,2,0,0,3,10,15,0,0,7,0,13
2.0,160,6,0,3,0,10,7,0,0,0,9,15,0,11,0,1,0,7,20,5,0,7,0,0,8,0,0,3,18,30,5,0,0,0,9,0,10,2,32,0,0,34,0,34,41,106,10,0,16,0,20,0,26,0,0,37,9,4,12,1,0,0,39,0,11,1,0,6,0,8,3,0,1,0,0,3,63,0,0,10,0,6,0,0,0,6,2,28,3,0,0,0,15,14,0,0,0,27,20,0,3,15,0,0,0,0,7,17,12,3,30,0,0,0,0,0,0,0,0,17,2,17,5,1,27,18,0,8,0,1,0,0,0,2,14,0,1,73,2,3,0,0,0,3,13,22,1,8,0,0,59,6,0,1,0,0,0,8,0,7,0,16,11,0,4,28,0,14,0,10,0,0,38,8,13,20
2.0,160,7,9,0,0,2,6,6,0,2,0,2,9,8,1,0,0,0,0,3,0,19,1,12,0,0,0,0,38,0,2,0,0,25,4,0,0,8,24,14,12,17,0,0,16,131,1,0,4,3,5,22,12,0,19,0,17,5,0,9,22,0,0,16,5,9,1,0,0,1,3,5,0,13,21,0,0,6,0,0,0,0,14,7,22,17,24,0,7,0,0,0,7,77,11,23,19,1,16,0,0,0,7,0,19,7,9,0,5,6,21,0,4,29,1,0,0,9,0,20,2,0,19,0,0,0,2,19,0,0,2,0,0,2,3,0,0,15,5,0,5,5,15,15,30,28,8,8,7,2,35,45,8,0,12,0,0,0,20,24,4,4,30,6,0,0,0,21,2,12,0,0,0,0,2,0
2.0,160,8,0,25,15,0,0,0,6,0,3,0,1,9,1,0,1,4,0,0,0,7,1,2,22,4,5,13,2,0,0,4,4,0,4,0,4,5,39,0,8,14,20,7,13,90,0,4,7,0,0,26,19,0,0,16,0,0,0,7,11,0,0,0,0,14,3,18,4,0,6,4,0,2,0,5,28,3,0,0,17,2,0,0,0,0,0,0,9,31,0,2,0,0,30,11,3,7,18,17,0,0,5,3,0,46,6,22,0,4,26,0,28,4,2,0,0,11,0,0,7,0,1,0,0,0,13,8,0,0,0,8,4,7,7,0,18,3,0,0,8,2,2,3,0,0,8,0,3,13,62,0,0,0,0,8,19,0,1,3,7,0,15,0,2,0,0,3,0,15,15,5,1,0,5,8
2.0,160,9,0,0,0,0,0,10,0,3,3,4,0,0,5,0,0,4,0,0,0,0,12,0,44,2,0,0,8,12,6,4,0,0,14,0,6,5,0,0,3,0,0,5,11,58,39,0,0,6,0,10,30,0,5,10,0,42,3,0,0,0,11,0,0,0,0,2,3,0,0,5,0,30,0,0,31,6,0,0,0,0,9,1,0,8,8,0,0,6,30,0,5,9,3,0,0,3,24,1,0,10,4,31,0,4,3,0,9,0,0,1,0,0,0,5,10,13,17,0,0,0,0,4,1,7,0,0,9,9,0,11,0,0,8,0,0,0,0,0,18,0,21,0,0,0,6,4,8,3,23,12,28,0,0,3,0,0,7,23,0,3,0,5,0,0,0,0,14,7,3,6,2,0,0,5
2.0,160,10,7,0,1,0,0,5,0,0,0,19,0,7,8,12,0,3,32,0,1,2,8,8,0,0,0,1,0,0,0,23,0,0,5,1,0,3,40,0,0,0,13,0,7,122,31,0,0,0,8,3,15,4,0,27,0,9,1,12,28,0,14,9,3,31,0,21,7,3,0,0,0,2,9,0,0,20,0,0,1,0,0,0,2,5,0,0,0,0,0,0,23,16,0,0,0,0,57,5,0,31,14,28,7,0,0,0,0,0,0,4,1,0,18,43,10,0,0,7,4,4,0,0,8,0,0,11,0,2,0,0,34,13,0,0,2,0,0,15,0,5,1,13,0,0,0,0,18,4,78,4,6,75,0,0,0,0,0,10,11,6,12,0,0,0,17,2,0,0,1,0,0,19,0,0
2.0,160,11,13,12,0,0,2,0,3,0,19,6,0,0,14,0,0,0,15,20,0,20,0,0,14,0,2,0,4,18,1,4,6,10,20,0,2,21,157,16,0,3,5,2,2,215,0,9,0,27,0,23,0,0,11,41,30,0,0,3,0,0,0,20,5,13,7,17,20,0,0,0,4,64,0,0,18,3,10,17,8,0,0,4,3,19,0,0,0,0,0,0,0,7,0,0,8,0,25,0,1,2,10,22,10,38,0,0,0,0,2,0,0,0,0,23,0,0,0,10,7,18,0,1,11,0,13,0,2,8,0,0,0,0,0,0,9,16,0,0,0,0,26,2,16,0,0,0,1,10,74,16,3,3,0,0,15,0,0,0,0,0,2,12,0,0,8,2,0,0,30,0,0,32,11,2
2.0,160,12,4,0,0,0,0,18,10,16,2,17,0,2,3,2,14,16,2,2,3,2,0,0,0,0,0,0,5,0,0,0,16,0,0,0,1,0,141,0,19,5,22,0,8,214,0,5,1,4,46,2,8,9,10,21,6,0,1,13,9,3,2,10,0,2,7,15,0,0,70,14,2,30,3,0,0,9,0,24,0,0,3,0,0,0,3,7,0,2,0,0,14,24,0,3,1,0,12,10,3,3,21,0,0,0,6,2,0,4,47,0,14,0,0,0,0,27,8,3,2,0,3,0,0,15,0,0,0,0,5,0,0,4,0,0,0,7,13,8,31,0,4,0,0,0,0,15,0,6,75,9,17,4,0,4,0,0,0,0,0,9,5,5,0,5,0,60,0,5,23,0,9,0,0,0
2.0,161,1,2,23,6,3,0,1,15,0,1,78,0,0,0,15,16,0,9,15,8,0,10,1,57,14,0,11,35,0,15,20,0,0,24,12,0,0,47,16,0,6,0,24,42,0,9,0,28,10,0,0,10,0,3,63,0,8,0,0,1,0,4,8,0,28,11,0,0,0,0,6,2,1,30,2,119,0,0,4,2,12,22,1,8,22,22,1,0,12,8,15,0,27,0,9,0,6,27,5,0,7,2,8,0,15,27,6,6,0,0,1,10,1,0,26,0,0,2,0,0,15,0,15,0,0,2,9,3,21,0,2,0,0,8,0,17,21,0,6,0,4,9,0,10,0,0,0,0,0,78,0,3,3,9,1,18,1,0,25,0,11,0,4,7,13,12,0,13,0,29,1,0,0,0,8
2.0,161,2,3,12,14,0,6,0,1,3,3,62,18,1,0,6,0,27,3,28,4,0,1,0,50,0,27,0,30,19,11,19,3,0,14,5,0,9,99,6,18,0,15,0,31,0,2,13,14,2,9,12,10,12,0,60,3,0,0,0,0,0,11,25,33,7,73,5,0,20,0,0,0,4,24,6,187,0,4,0,11,0,38,4,0,14,34,0,0,0,0,7,3,10,14,0,23,1,40,26,0,4,4,0,0,17,10,0,1,0,0,0,0,8,21,23,43,45,2,6,7,7,4,0,0,42,1,9,13,0,0,21,17,6,23,0,12,22,9,0,0,24,0,6,5,26,7,0,3,8,65,6,0,7,6,0,0,0,0,5,16,6,14,0,0,10,10,0,57,29,28,0,0,16,2,0
