epsilon,neighborhood,year,month,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173
0.5,113,2019,5,0,168,2,0,51,0,0,17,0,84,0,0,13,29,0,6,0,0,8,45,23,0,5,0,32,1,16,0,0,24,123,226,0,0,39,25,0,0,0,0,0,84,8,0,0,7,0,0,26,15,43,16,23,21,13,0,0,16,15,0,0,0,0,51,0,0,42,18,5,0,0,10,83,9,54,0,43,0,0,0,0,0,0,5,98,25,6,229,16,0,0,42,0,102,59,0,3,38,1,94,0,25,24,0,5,0,0,178,72,43,126,0,0,0,50,103,0,0,0,0,45,99,199,0,0,32,0,21,0,40,37,0,0,64,14,12,37,5,0,0,0,0,69,17,6,0,0,34,88,0,37,0,0,7,48,0,38,0,6,61,71,0,18,0,13,0,46,116,0,0,66,0,44,0
0.5,113,2019,6,0,0,34,43,23,101,0,0,0,60,3,26,4,0,0,0,22,0,70,0,0,24,17,42,23,0,118,10,46,24,0,48,0,0,0,68,60,0,54,27,0,16,0,0,20,76,0,8,96,19,59,3,99,149,0,0,0,0,19,11,21,98,0,44,23,199,9,0,37,0,74,44,57,29,0,0,0,32,0,8,0,0,0,40,0,0,42,61,11,0,152,5,50,3,0,35,40,31,95,0,0,111,0,46,0,56,181,0,41,0,78,5,153,5,9,2,22,0,59,0,0,0,0,5,15,63,4,22,0,0,0,0,0,9,8,9,0,0,0,0,71,0,64,3,0,2,1,0,68,0,26,0,0,19,21,0,0,0,0,27,5,0,30,0,0,13,19,0,27,54,23,92,0,0
0.5,113,2019,7,64,13,135,0,0,9,65,0,0,52,5,15,0,0,0,0,5,6,34,0,31,0,29,0,0,0,93,77,0,22,8,16,20,2,5,45,4,0,10,0,77,0,0,0,18,0,0,0,0,37,46,0,19,43,47,5,19,21,62,0,37,0,79,31,38,0,44,0,90,0,0,0,5,38,0,0,0,1,0,7,11,0,22,0,94,0,0,0,0,0,48,0,0,93,0,19,15,102,54,0,0,100,60,27,0,73,0,0,1,6,0,14,0,63,90,74,0,0,0,0,0,54,19,0,3,0,17,118,0,0,81,0,0,0,36,0,51,87,47,0,0,0,72,155,49,0,0,22,52,72,23,0,139,0,0,0,8,0,0,12,0,26,36,0,47,78,5,0,0,0,0,0,8,98
0.5,113,2019,8,18,0,5,9,0,0,0,0,0,58,2,4,0,0,0,0,0,0,9,7,0,10,35,42,0,34,43,32,0,0,0,79,24,40,19,19,30,28,0,0,70,0,118,36,6,0,0,4,0,0,43,0,34,99,0,0,0,9,21,19,87,0,0,0,38,134,30,77,244,0,0,73,38,27,0,6,0,1,0,3,129,0,24,13,15,0,0,0,0,3,22,0,55,65,0,23,0,0,0,24,0,18,21,0,17,62,0,0,32,137,47,0,0,14,0,0,81,8,0,17,0,47,0,24,0,98,182,0,0,0,32,0,0,0,0,0,0,0,8,0,12,18,61,0,46,107,18,0,32,0,0,0,51,95,0,36,0,0,0,27,0,1,0,17,8,0,0,0,0,0,24,22,10,0
0.5,113,2019,9,0,0,38,0,116,0,0,0,6,0,0,6,8,0,34,47,35,87,15,0,5,22,24,2,0,32,0,0,0,65,57,0,22,63,0,13,71,0,0,0,0,0,23,19,0,0,0,0,37,5,0,105,44,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,26,43,0,0,3,0,0,0,17,0,0,54,111,114,31,19,0,0,0,101,55,0,0,0,12,0,38,0,36,0,0,0,24,25,44,15,0,0,48,0,56,18,63,0,0,0,1,112,6,0,49,59,47,0,0,34,0,85,0,0,0,32,25,27,0,74,14,63,0,21,55,24,0,25,10,0,8,17,0,19,43,0,23,86,0,0,42,78,29,0,0,3,123,0,103,32,28,0,0,0,0,61,41,0,0,2
0.5,113,2019,10,144,0,0,33,0,0,0,21,0,71,66,0,0,68,60,0,0,24,0,30,0,0,0,0,0,0,0,0,1,34,22,51,0,17,40,93,61,2,0,0,32,34,79,0,55,0,0,21,0,9,0,0,0,0,0,3,0,0,14,0,37,0,19,0,17,3,34,5,0,8,0,0,0,0,30,9,0,0,0,92,0,0,4,0,3,25,0,7,2,0,47,39,0,0,0,23,0,0,0,15,0,47,0,0,113,14,20,140,31,28,92,0,97,1,0,0,0,126,0,0,10,0,0,0,33,0,0,0,0,0,12,0,44,0,0,42,13,16,62,0,0,0,47,8,0,0,90,28,83,0,64,1,0,0,4,0,0,26,52,0,5,0,0,75,0,0,30,0,0,99,27,0,2,0
0.5,113,2019,11,43,0,47,13,45,0,7,112,129,0,0,57,70,0,0,0,18,15,103,92,0,0,7,0,107,39,0,25,0,26,186,73,0,41,83,0,36,39,32,0,0,0,0,38,0,88,0,35,0,13,0,18,0,8,0,0,105,121,0,0,0,7,76,52,58,0,0,1,0,4,89,15,11,0,0,103,0,0,0,0,2,29,0,0,13,114,40,17,0,24,0,0,0,0,5,15,0,13,2,0,99,0,0,10,19,6,0,3,0,0,0,0,0,0,0,3,0,97,0,24,0,25,0,10,24,31,106,0,0,9,0,0,31,0,39,112,16,65,0,0,18,0,0,0,52,7,0,101,73,74,68,0,0,17,15,0,181,0,0,0,70,0,0,0,11,6,6,0,190,0,0,123,23,0
0.5,113,2019,12,0,29,58,29,9,27,1,0,54,0,9,53,165,0,0,15,1,19,4,0,0,0,174,0,0,0,29,236,8,0,94,137,17,1,0,0,121,22,90,0,0,25,0,106,0,52,26,0,21,128,0,0,0,161,4,0,0,3,6,4,31,182,92,0,36,0,0,0,7,0,0,0,122,60,0,0,1,25,41,10,0,40,22,43,0,0,106,34,6,7,6,0,0,207,0,0,13,36,1,0,28,43,2,1,0,0,0,0,0,20,0,0,15,0,0,0,0,0,0,0,1,19,0,0,0,12,30,0,0,0,27,95,0,52,0,156,19,23,0,5,5,11,0,0,0,5,40,77,72,0,48,47,0,0,0,11,74,12,66,0,0,0,0,66,4,0,51,18,0,0,0,0,24,0
0.5,114,2019,1,2,34,0,0,0,0,0,0,0,8,19,10,0,10,0,24,57,20,8,0,0,0,0,0,35,26,0,32,0,0,0,0,0,5,57,10,0,0,0,31,0,20,103,59,0,0,40,2,0,37,21,0,125,28,12,0,0,0,84,0,55,0,11,0,50,0,11,22,4,0,0,49,0,34,2,0,0,0,0,29,25,0,49,0,18,4,0,0,0,52,0,17,0,0,0,0,0,2,0,0,4,24,0,17,14,0,3,47,4,0,4,0,0,14,10,0,0,84,0,0,0,0,58,32,0,24,112,53,5,16,0,0,0,0,0,0,9,20,0,0,10,0,0,0,0,0,10,0,34,0,0,0,0,84,0,43,0,78,42,37,19,16,117,8,79,0,0,58,97,0,140,0,22,0
0.5,114,2019,2,29,28,0,0,11,0,36,0,46,36,1,163,0,19,0,40,0,0,0,0,0,0,0,11,6,133,130,205,8,0,153,158,0,0,47,2,0,0,0,0,0,0,244,0,11,0,0,0,11,39,0,12,0,0,0,13,0,35,0,0,15,0,77,25,11,14,30,0,0,16,0,0,0,15,74,0,0,24,61,0,0,206,72,0,26,17,0,72,5,0,0,0,0,8,0,0,0,0,0,0,0,75,0,33,30,0,4,0,35,20,36,0,98,28,0,12,5,0,58,0,97,32,0,0,0,0,0,0,0,11,35,0,24,45,75,0,9,4,26,0,0,5,0,10,0,41,21,0,0,144,9,0,0,0,9,33,0,27,163,0,0,0,0,0,22,0,71,61,0,4,0,0,0,54
0.5,114,2019,3,75,43,68,21,38,0,0,0,153,14,0,0,0,0,0,114,0,2,0,0,0,0,3,47,0,40,0,0,0,0,51,0,36,0,22,0,69,23,39,0,0,0,56,0,0,184,0,0,0,33,0,28,50,6,223,0,30,0,4,0,30,0,3,109,0,0,0,3,0,64,0,25,126,37,79,21,99,69,0,19,110,0,13,0,2,0,0,0,10,0,0,0,0,31,0,1,3,13,10,36,0,0,0,56,0,5,0,14,0,0,55,0,0,64,0,68,0,42,29,0,0,13,0,207,25,54,21,1,0,0,3,0,0,16,5,0,4,0,36,0,5,0,0,0,0,0,0,34,0,0,0,25,0,0,0,0,46,0,0,0,0,18,6,8,0,0,0,9,81,34,28,0,47,7
0.5,114,2019,4,29,11,19,0,0,0,0,30,0,0,10,0,0,0,17,36,3,48,68,0,0,0,3,0,37,0,7,53,0,79,0,4,0,0,27,64,30,45,0,0,51,0,44,0,53,0,0,0,0,49,23,0,31,69,32,0,0,0,0,0,49,25,0,0,0,37,1,102,0,0,0,54,0,7,33,0,9,17,0,62,12,0,0,4,0,17,0,7,0,12,0,0,0,64,0,0,0,14,27,26,9,3,42,0,0,0,0,0,1,52,0,60,32,199,76,0,9,1,0,0,0,173,0,20,0,38,20,0,2,0,0,52,0,38,106,28,52,0,26,0,0,155,0,0,0,0,3,0,0,34,0,0,76,0,0,0,0,6,0,0,0,1,13,0,0,0,97,0,0,107,1,145,20,76
0.5,114,2019,5,0,0,0,35,0,69,12,5,0,18,0,6,0,46,0,0,0,0,21,0,0,0,0,0,7,6,0,17,0,0,0,112,5,0,13,3,83,0,0,0,0,0,13,0,0,37,44,0,89,0,17,20,19,20,8,0,13,0,13,8,0,14,34,42,0,0,123,15,0,0,0,0,35,148,25,0,0,0,42,61,4,139,0,0,89,0,29,0,19,0,0,0,3,8,24,0,147,1,0,4,0,0,25,85,85,35,0,64,20,0,0,0,0,93,0,0,0,0,102,0,71,9,21,5,67,0,5,14,0,66,0,0,18,39,6,8,53,0,0,0,29,0,0,0,62,0,14,0,0,0,33,76,62,41,0,9,101,0,30,0,0,240,38,36,0,0,0,0,15,61,0,22,51,94
0.5,114,2019,6,129,0,41,0,52,55,0,48,3,0,0,0,4,37,0,150,2,2,0,63,2,69,7,72,26,3,72,0,10,0,0,60,44,0,0,0,110,0,0,36,43,0,0,0,0,0,33,0,9,80,16,104,29,18,0,0,0,0,0,0,82,0,0,29,38,31,15,27,57,0,0,39,9,35,24,0,63,15,0,80,207,11,2,0,32,18,49,0,9,0,0,94,0,98,70,3,0,46,0,0,0,19,14,77,0,142,0,15,13,0,0,9,0,0,101,3,0,0,0,0,0,9,137,0,0,22,0,39,31,42,49,33,15,0,0,0,0,0,42,0,40,30,0,41,6,3,19,0,21,36,0,7,7,0,0,35,0,0,39,25,0,0,17,0,0,24,0,25,72,0,32,0,8,0
0.5,114,2019,7,0,2,49,0,0,2,0,0,0,6,0,0,40,0,0,10,0,23,26,0,0,25,0,149,39,2,14,0,103,34,6,44,0,61,0,0,0,20,19,37,0,0,16,28,0,0,51,0,0,30,0,4,99,0,17,3,74,0,109,14,17,0,17,0,0,0,21,0,31,69,20,62,1,136,51,0,27,0,0,0,0,14,68,37,0,0,0,0,0,43,0,5,0,0,0,13,45,0,0,0,0,0,0,0,14,34,0,0,0,144,67,50,0,0,0,24,53,7,0,0,0,0,23,65,0,105,0,7,13,129,20,88,0,0,64,0,10,0,0,43,36,58,38,8,0,0,0,0,79,0,0,0,0,34,0,6,33,36,21,6,31,139,0,0,0,226,0,0,0,0,174,0,0,23
0.5,114,2019,8,0,60,6,51,0,0,0,0,65,126,23,0,0,69,126,35,131,11,0,21,0,41,15,0,0,0,0,5,0,41,61,62,0,0,70,26,82,0,0,0,0,44,0,0,69,30,0,0,0,0,5,57,1,0,147,0,0,24,0,39,0,0,0,0,0,0,49,0,0,0,20,21,3,15,0,15,0,47,0,56,0,12,24,0,0,0,0,112,0,0,90,0,6,0,0,0,0,0,20,0,36,43,0,0,107,78,0,1,24,61,0,0,0,48,0,54,0,0,0,46,0,0,27,0,2,0,0,0,0,0,0,33,44,0,3,0,0,111,60,0,0,8,0,12,0,40,0,0,138,61,56,0,36,0,126,75,51,12,0,0,68,36,0,27,29,0,9,3,51,0,0,0,0,23
0.5,114,2019,9,83,1,0,0,0,6,0,0,42,7,0,0,3,0,14,0,57,5,13,0,0,47,0,13,0,13,0,0,2,0,60,59,11,0,0,31,47,50,44,8,8,2,0,93,0,34,0,0,0,0,35,105,0,51,0,0,0,0,2,0,89,8,163,67,108,7,5,0,21,48,6,0,0,77,65,0,77,0,4,2,19,0,0,59,0,0,0,0,0,0,12,0,0,77,55,0,35,0,1,0,10,60,0,0,9,0,164,0,0,0,0,6,0,37,0,1,51,0,31,0,118,0,0,0,8,0,10,17,74,12,12,0,0,4,0,0,16,45,0,0,0,66,0,14,0,0,0,67,10,0,0,13,32,0,0,0,161,0,0,29,9,0,41,0,6,25,0,0,0,0,3,28,0,50
0.5,114,2019,10,60,0,0,0,10,0,0,0,0,0,0,69,0,0,77,0,0,6,2,0,36,0,85,0,0,0,8,0,0,6,121,39,0,0,19,0,63,0,0,0,20,0,0,184,0,12,8,0,0,0,98,18,0,0,0,92,0,0,12,61,0,0,0,40,3,0,0,0,0,0,0,48,0,0,0,0,55,73,38,0,30,9,0,32,32,0,0,6,0,32,0,3,0,125,0,0,0,0,0,5,0,6,0,55,0,7,0,0,0,0,0,1,2,0,0,79,5,0,0,0,0,0,109,0,118,0,3,26,48,80,47,41,88,0,0,0,43,4,0,187,36,0,0,0,11,10,0,0,0,10,0,136,82,29,0,26,40,0,0,50,0,0,15,11,0,0,0,4,13,15,0,21,38,0
0.5,114,2019,11,4,85,35,0,85,0,0,99,0,2,13,28,46,20,64,0,0,90,223,50,79,10,28,0,0,0,37,0,26,13,93,0,3,0,0,3,61,188,5,68,93,0,0,14,0,0,8,35,57,19,1,114,0,4,0,0,13,0,27,0,91,0,0,0,0,24,0,19,0,0,71,0,0,15,17,24,0,0,20,6,0,106,7,12,0,88,0,18,0,0,32,0,0,0,0,31,0,0,138,15,5,0,0,68,0,0,103,113,0,0,0,8,10,79,0,0,16,0,1,18,40,0,2,32,14,39,11,0,0,39,0,0,37,0,14,50,8,0,0,0,0,0,34,0,0,0,12,0,0,63,0,4,0,12,12,0,0,0,22,0,38,0,2,0,0,109,0,53,12,0,64,0,110,0
0.5,114,2019,12,0,0,0,33,11,9,0,31,0,8,23,0,64,24,0,0,8,0,0,0,2,26,0,98,47,11,0,0,3,0,50,0,0,12,21,16,33,4,0,0,10,33,87,65,0,0,0,0,58,0,12,0,11,0,0,0,16,0,6,0,0,0,54,0,175,66,0,1,65,0,0,0,0,30,2,0,0,7,33,6,16,0,0,0,14,0,0,0,5,0,0,2,0,0,0,156,0,9,0,98,0,2,91,0,0,0,29,0,83,0,6,16,0,12,12,0,0,0,0,35,6,0,0,0,0,2,0,5,0,72,92,0,9,0,0,30,82,9,0,33,52,0,0,45,29,0,0,7,0,7,35,0,0,90,10,0,0,0,0,43,0,124,22,36,0,150,91,0,126,21,58,0,0,200
0.5,115,2019,1,0,0,44,0,6,28,0,41,0,10,0,22,0,0,41,0,0,0,0,0,0,0,0,348,70,105,0,0,0,19,0,13,5,64,0,2,17,141,0,138,0,35,13,0,2,0,1,64,97,24,61,0,0,13,75,0,12,0,28,0,149,0,0,0,0,37,0,0,25,0,38,30,7,7,0,85,0,0,23,144,24,81,16,8,0,21,104,0,18,0,33,29,0,98,0,0,0,0,0,0,44,0,0,0,32,18,57,14,65,0,0,0,0,0,0,0,0,27,19,26,32,62,9,162,0,32,0,0,17,1,0,0,0,114,35,5,62,0,0,15,7,0,3,55,0,0,84,21,0,232,0,0,11,5,0,87,0,0,46,29,0,21,15,0,139,80,3,0,0,0,28,5,3,8
0.5,115,2019,2,0,0,62,5,35,58,41,43,9,0,0,46,9,4,0,0,51,0,0,0,83,28,0,54,5,0,17,0,0,0,0,0,61,0,0,23,45,46,0,5,72,20,44,0,0,9,19,0,23,0,0,0,130,29,0,29,23,0,118,55,0,57,40,151,0,4,0,0,0,0,55,45,3,52,40,0,86,0,33,50,16,0,0,0,13,0,0,40,17,9,72,0,0,124,11,17,0,0,0,9,0,18,0,0,118,37,3,2,0,0,0,50,105,0,0,27,0,17,10,0,0,0,36,0,33,0,0,0,17,34,0,0,17,0,0,15,15,0,0,0,0,0,0,34,0,0,0,125,18,0,0,0,0,19,0,0,28,27,0,13,8,17,7,17,0,46,0,0,52,0,26,0,10,11
0.5,115,2019,3,0,11,0,59,64,21,44,0,0,12,0,33,0,1,5,16,0,0,0,47,0,142,0,0,0,59,0,0,57,2,29,0,58,107,73,0,27,0,0,0,103,20,118,0,84,0,6,1,5,61,8,106,50,23,3,0,43,0,0,2,42,0,65,0,11,0,0,9,25,10,0,8,143,0,0,128,0,0,0,17,0,67,52,0,3,0,0,10,0,0,0,0,0,3,0,5,72,0,3,5,21,0,0,0,90,3,13,8,0,0,0,33,0,125,10,28,0,0,33,0,13,11,0,0,0,0,160,0,36,0,28,39,84,80,0,0,75,0,0,16,21,72,0,0,0,58,0,0,0,0,48,0,135,96,25,0,0,68,36,0,0,4,8,75,23,133,0,0,0,0,0,0,0,0
0.5,115,2019,4,57,0,59,5,0,13,0,52,14,55,159,0,76,0,33,0,88,0,0,0,28,11,116,0,0,0,125,0,0,55,0,0,6,11,56,29,57,0,12,0,2,19,34,8,8,0,52,0,52,49,5,0,59,0,4,0,2,0,0,36,51,58,5,0,0,0,85,5,0,0,0,42,0,11,44,0,0,0,0,22,0,0,167,1,0,0,0,0,31,0,0,20,30,12,0,0,0,31,7,0,0,18,0,0,0,9,0,0,16,13,2,0,0,37,0,0,13,0,6,0,17,0,0,0,28,20,0,0,0,0,0,4,0,20,0,0,0,0,0,21,50,1,72,15,10,37,22,8,31,0,12,23,0,38,0,72,0,9,0,0,14,0,53,1,6,4,36,0,70,0,0,0,17,0
0.5,115,2019,5,0,0,0,13,0,4,0,0,9,0,0,9,21,0,188,21,115,20,32,29,5,43,2,0,0,0,36,0,0,0,4,56,54,0,1,80,0,11,0,0,0,0,49,0,9,15,21,0,33,0,45,0,21,70,0,29,99,0,27,36,0,5,0,15,0,205,2,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,13,0,30,0,0,16,0,0,13,0,0,0,0,0,0,4,97,0,0,0,34,7,0,21,0,0,0,10,0,43,3,17,0,33,20,30,10,2,34,33,4,0,0,0,50,0,30,0,0,0,0,6,0,0,0,0,0,22,52,19,14,0,4,0,0,42,0,0,0,0,2,4,138,20,32,0,0,61,6,0,0,19,0,0,32,2,2,15,37,0,2
0.5,115,2019,6,52,12,1,1,0,4,31,0,83,0,0,0,0,1,32,0,7,41,23,3,23,20,0,0,0,43,7,8,38,105,0,70,0,0,0,35,110,5,0,190,50,9,11,0,1,126,0,46,0,0,0,0,47,0,0,0,0,0,0,113,0,0,53,28,0,0,32,0,0,0,0,30,0,0,88,19,56,0,0,17,48,3,117,0,0,69,16,82,0,109,0,30,0,0,0,170,86,0,0,80,50,84,40,0,179,40,2,59,0,0,0,18,15,0,107,0,0,0,0,0,113,33,0,0,8,0,23,104,95,54,0,77,33,21,0,26,0,0,129,0,10,0,0,0,74,0,0,0,27,54,41,107,0,0,122,0,102,0,0,8,126,7,125,0,3,0,0,23,47,9,0,0,0,0
0.5,115,2019,7,35,134,0,0,50,44,31,0,17,54,9,58,0,6,0,44,13,8,0,12,27,33,90,0,84,1,0,0,19,65,88,0,0,13,0,12,88,0,0,41,1,1,32,0,0,294,0,0,35,0,0,0,0,7,0,33,2,42,156,0,0,78,0,71,59,0,0,7,39,0,0,58,0,0,0,0,6,69,0,5,0,110,165,61,0,23,0,0,0,0,116,17,0,4,20,0,78,0,0,16,18,59,0,0,0,200,111,0,14,0,11,0,0,0,0,0,0,2,0,0,11,0,2,0,66,89,0,18,0,0,30,104,0,0,0,22,44,0,14,24,5,0,0,0,0,120,8,0,17,23,0,3,0,0,0,54,4,0,8,0,0,0,59,29,38,0,0,106,0,0,160,20,0,21
0.5,115,2019,8,0,12,47,15,0,0,44,3,0,39,0,7,31,14,131,6,0,0,7,146,0,0,17,0,0,24,82,0,0,0,0,28,146,0,125,32,81,46,13,28,141,0,39,35,13,28,0,16,0,0,0,5,0,0,0,0,3,0,0,20,0,0,12,41,8,2,0,10,0,0,62,0,0,0,0,59,118,0,43,0,75,57,0,138,61,4,3,0,0,29,0,81,97,62,0,140,0,51,97,12,0,43,0,0,0,0,50,27,0,0,0,0,0,72,0,27,31,22,12,14,13,64,0,44,0,0,0,0,0,15,148,0,64,0,0,63,0,0,0,88,0,3,9,3,0,0,15,91,6,0,0,0,0,0,113,17,0,51,41,0,0,0,0,0,7,23,14,20,0,0,152,0,0,0
0.5,115,2019,9,46,71,0,22,0,0,45,0,88,22,0,34,66,30,0,0,0,0,0,110,0,37,25,0,10,0,0,0,5,45,0,67,0,0,31,117,92,14,0,131,9,81,0,24,0,0,0,0,22,0,0,0,9,0,0,0,0,115,0,33,66,13,30,7,4,16,0,0,0,10,74,0,0,0,0,0,27,0,0,0,0,44,0,0,4,0,29,56,1,0,0,0,19,0,0,42,0,0,12,0,50,0,38,3,1,0,11,23,0,0,0,26,0,65,0,0,0,27,22,47,0,152,75,0,16,22,59,0,0,24,78,0,13,0,2,0,0,0,15,0,0,0,2,80,91,36,14,69,63,18,0,66,81,7,39,142,10,15,51,30,49,34,34,52,95,9,0,48,58,0,0,0,0,0
0.5,115,2019,10,0,0,0,0,54,120,5,49,0,0,0,33,0,2,0,3,0,14,4,0,0,0,0,0,58,26,0,0,0,19,0,81,0,0,17,0,0,0,89,0,9,0,14,56,0,0,3,0,69,5,0,6,59,0,0,84,152,46,6,0,0,0,17,54,0,0,0,0,0,39,4,130,0,71,38,71,0,40,0,13,0,89,0,0,0,23,51,0,10,0,0,10,0,0,2,0,8,5,26,0,1,0,0,0,16,0,11,0,0,1,0,0,0,0,0,149,26,17,0,82,59,0,0,6,0,14,22,99,14,0,0,8,0,2,0,16,44,35,54,8,0,0,0,0,0,0,0,0,1,14,5,106,0,40,0,0,0,10,105,0,120,0,0,42,7,17,5,25,0,54,20,12,171,0
0.5,115,2019,11,0,0,23,0,26,0,0,0,0,5,30,17,0,159,2,0,0,0,55,0,0,4,0,0,0,146,22,21,42,39,0,64,0,82,0,16,4,40,0,0,0,0,0,66,88,9,0,0,0,14,0,38,85,0,0,0,15,26,0,0,4,0,0,3,44,2,69,0,64,87,66,0,0,11,61,0,37,7,0,22,2,0,0,0,9,0,0,0,74,0,0,27,0,0,2,90,7,36,0,0,0,8,33,0,0,54,0,8,1,15,0,0,0,0,0,0,0,0,19,14,0,22,53,0,0,227,0,46,15,15,7,58,0,0,0,0,0,46,0,200,8,24,71,0,2,18,37,18,114,0,115,9,64,0,0,0,14,0,0,0,1,0,102,66,36,3,6,0,19,13,0,0,33,19
0.5,115,2019,12,0,0,58,0,1,29,20,0,19,40,85,2,19,57,8,46,26,0,38,0,0,28,17,0,0,107,13,42,0,0,0,0,0,106,0,0,57,28,16,7,0,9,0,46,0,0,0,12,0,102,0,14,0,35,100,0,0,46,0,27,16,0,48,42,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,36,4,18,0,0,19,7,0,60,23,0,0,3,34,13,13,0,0,0,0,0,0,0,11,0,0,19,0,42,11,0,20,25,49,28,0,65,0,15,82,100,0,63,0,20,0,17,17,0,29,0,0,0,0,10,21,54,0,43,0,83,0,0,3,0,11,0,0,8,6,10,96,8,17,58,0,271,0,0,0,22,79,0,0,0,0,0,0,11,0,0,0,0,12
0.5,116,2019,1,0,26,0,0,4,0,7,0,18,21,4,0,111,0,42,0,0,37,100,0,75,0,101,18,68,48,0,0,0,0,0,0,0,43,27,19,0,13,0,48,0,0,0,47,5,56,0,0,0,0,43,2,0,128,0,0,16,3,0,126,0,98,0,15,0,14,145,98,0,0,0,31,2,2,0,21,0,0,52,16,0,22,35,20,27,61,21,5,0,38,3,84,51,0,38,4,12,0,0,0,0,80,0,0,0,0,2,0,7,20,5,0,81,24,0,10,59,116,8,31,0,66,7,0,0,0,0,32,0,4,0,0,0,0,35,14,0,62,18,119,0,36,48,0,0,25,0,0,29,75,9,69,2,22,0,0,0,22,5,0,13,93,5,91,0,21,0,0,98,0,0,0,0,0
0.5,116,2019,2,34,0,88,0,43,0,23,121,2,42,48,0,0,0,0,0,0,23,34,0,0,11,0,0,0,0,20,3,0,0,0,0,0,7,0,0,29,0,0,0,15,0,0,10,0,4,26,0,16,13,0,0,12,0,0,107,14,15,53,15,0,69,0,0,13,0,28,30,19,0,0,18,0,4,35,0,62,21,30,0,65,0,0,36,0,35,0,0,19,0,43,44,0,0,0,0,0,11,0,0,0,1,0,0,60,0,89,0,0,47,0,0,162,31,24,16,0,7,6,0,64,0,0,5,49,77,0,0,3,27,0,0,0,18,0,22,0,9,39,125,4,44,0,73,0,0,24,0,48,46,0,0,7,20,0,0,163,46,0,0,4,22,0,0,129,2,81,0,28,14,0,22,5,13
0.5,116,2019,3,0,0,0,71,0,7,48,0,0,33,47,78,87,0,0,0,4,0,68,0,0,41,16,1,0,67,8,145,29,55,93,9,7,11,0,3,0,15,0,22,0,0,11,38,0,3,113,0,0,0,90,0,23,4,2,0,0,0,0,15,2,22,0,0,51,18,65,0,6,0,7,0,31,0,27,8,0,0,28,0,0,0,0,9,0,22,0,66,34,9,0,65,22,35,44,0,0,0,0,31,0,0,70,0,156,20,17,71,0,0,14,0,68,0,10,11,0,11,0,49,8,24,0,50,53,6,0,5,0,5,0,29,34,0,13,0,0,0,1,2,8,0,30,0,19,0,0,22,0,0,0,0,31,0,0,3,5,78,0,0,0,0,0,0,46,118,87,8,52,1,9,0,0,28
0.5,116,2019,4,8,61,0,0,46,165,74,49,123,0,12,27,0,0,0,0,105,0,0,66,0,0,130,18,0,15,30,0,12,27,0,22,49,3,66,0,105,12,15,70,42,76,67,0,12,0,0,15,0,31,0,0,14,9,0,0,0,0,0,0,58,0,0,0,18,0,23,0,26,0,0,0,3,0,0,13,0,0,0,0,0,0,111,37,0,0,0,0,16,0,211,0,0,0,0,0,76,0,17,0,0,0,74,18,0,9,0,43,0,0,0,34,33,0,1,42,0,0,0,0,10,51,2,0,0,0,15,76,43,0,0,27,0,9,0,0,0,0,0,75,4,40,0,0,20,55,30,15,0,29,0,0,0,13,213,0,0,41,50,12,33,0,101,0,151,2,104,0,0,0,4,87,29,7
0.5,116,2019,5,0,121,6,63,23,0,0,62,18,0,46,0,4,0,0,0,66,9,0,19,4,0,0,85,24,31,39,0,0,81,14,30,0,36,145,0,96,0,0,0,0,12,62,84,47,145,79,31,4,42,0,14,0,3,133,0,0,31,0,0,64,0,71,17,0,0,0,31,0,25,0,0,1,30,0,0,0,14,0,44,24,0,15,0,0,0,0,0,0,7,0,0,1,0,76,31,30,0,34,0,170,0,0,83,0,6,0,0,0,65,55,0,34,0,76,17,19,24,5,0,0,32,0,167,2,0,0,0,0,105,17,28,12,26,0,76,6,27,0,0,0,7,0,0,0,34,63,2,20,0,0,0,0,11,0,0,0,36,0,0,43,28,154,18,0,0,43,0,0,0,0,15,6,42
