epsilon,neighborhood,year,month,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173
4.0,175,2019,8,0,0,0,0,0,8,0,0,1,8,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,9,7,8,1,0,2,0,1,75,2,0,0,10,6,19,17,3,2,0,1,0,0,4,0,0,44,3,6,6,0,0,4,0,13,2,0,0,4,0,0,1,7,13,1,9,0,0,2,0,0,4,8,0,0,0,2,19,3,0,2,0,0,0,6,0,0,3,0,41,6,3,3,0,0,0,29,11,1,5,0,0,1,0,1,0,2,13,1,1,9,2,3,0,8,2,0,0,2,0,9,0,0,0,0,0,0,0,14,0,9,5,0,6,0,3,0,0,12,0,0,7,0,0,0,11,8,0,1,2,2,0,5,6,2,15,1,3,0,0,5,3,1,0,16,8,6
4.0,175,2019,9,11,7,0,0,0,0,15,3,0,24,0,1,0,0,9,0,1,5,0,1,0,0,5,6,22,0,12,0,0,8,3,1,0,17,0,17,62,0,18,0,8,0,13,23,2,0,2,0,0,0,3,0,0,29,8,0,2,0,0,1,4,11,1,0,5,0,1,0,0,0,0,0,4,0,15,1,0,4,6,15,0,1,0,4,8,2,0,5,11,11,10,0,0,1,10,0,37,3,0,0,0,4,2,0,20,3,0,18,0,0,1,5,5,9,0,2,0,2,0,6,2,2,7,0,0,0,4,0,0,0,5,1,0,22,5,22,3,4,8,0,0,2,13,5,0,4,10,8,18,0,2,0,13,0,0,0,0,0,0,13,0,0,0,11,10,0,0,0,3,6,0,0,0,5
4.0,175,2019,10,6,7,1,0,0,6,13,0,0,28,2,17,0,0,0,1,3,2,0,7,1,2,1,3,13,0,3,1,7,0,0,1,0,2,6,8,89,0,0,0,0,0,1,59,0,0,0,2,0,0,0,6,1,31,0,3,0,1,4,0,0,13,1,6,0,3,0,0,3,6,9,2,4,0,0,2,13,6,0,0,4,2,4,0,9,0,0,0,0,0,6,14,0,10,0,2,11,4,0,0,0,0,1,8,0,2,24,0,4,2,0,0,0,4,0,11,0,5,1,7,12,0,8,0,0,0,0,3,19,6,0,0,1,0,0,27,0,0,1,0,4,0,0,7,0,0,7,0,20,1,0,6,6,0,0,0,0,16,0,6,0,0,4,3,2,0,21,0,0,24,0,3,9,0
4.0,175,2019,11,9,0,1,0,0,0,2,1,6,31,0,0,4,2,0,2,0,7,0,6,0,0,11,0,1,0,14,8,0,12,0,0,13,1,7,10,55,1,0,28,0,12,12,37,1,6,4,5,0,0,4,0,9,22,0,0,10,0,12,0,0,6,0,13,8,0,0,0,0,2,0,0,5,0,0,0,0,6,0,10,1,0,0,2,5,2,7,2,3,8,2,0,0,2,5,2,9,2,2,2,4,0,0,7,0,6,0,0,1,3,4,1,0,8,1,0,0,6,1,1,2,1,0,2,6,1,0,0,1,0,1,18,0,0,0,28,0,18,0,3,0,0,9,3,14,0,0,6,4,12,6,4,0,5,0,0,0,5,12,0,1,0,6,3,0,11,1,0,0,4,0,0,6,0
4.0,175,2019,12,0,13,0,0,4,5,0,4,4,21,0,0,0,0,2,3,1,1,0,3,10,0,0,12,2,0,2,12,4,11,4,1,1,0,0,8,67,8,2,5,2,0,15,33,12,8,3,7,0,0,2,2,0,21,16,0,0,0,0,0,1,0,0,0,0,0,3,0,0,4,0,8,0,2,0,1,0,0,0,4,0,0,3,4,5,0,15,0,0,2,0,6,4,0,0,10,8,2,2,2,7,0,0,0,4,1,6,0,0,5,3,6,3,4,1,4,0,2,2,5,3,7,4,0,0,0,1,2,5,0,5,0,19,0,0,14,5,11,1,0,0,0,9,0,0,0,5,0,6,0,5,13,0,0,2,12,0,3,4,0,4,2,0,4,1,1,8,4,4,0,0,0,0,0
4.0,176,2019,1,5,0,0,0,10,2,0,4,0,5,0,0,0,0,1,2,0,0,10,4,12,0,0,15,0,0,12,0,2,14,10,0,10,0,12,0,26,4,1,0,2,0,8,2,6,0,8,0,2,6,1,0,0,12,0,0,5,0,0,0,0,4,4,14,1,0,5,0,0,2,0,0,5,1,2,0,4,0,2,0,0,1,0,12,0,0,3,0,0,0,3,0,0,0,0,2,0,3,0,0,8,0,0,11,3,8,0,3,0,12,4,4,3,1,0,0,0,0,0,0,2,15,0,16,0,0,0,0,0,17,9,0,3,0,0,11,0,0,0,2,10,0,1,1,4,10,0,14,13,4,0,0,0,9,2,12,5,0,0,0,2,6,0,6,0,0,0,8,0,0,0,4,1,0
4.0,176,2019,2,1,0,0,0,7,12,1,0,0,15,0,0,0,1,2,19,0,9,3,0,1,0,2,0,0,0,8,31,3,1,0,0,1,0,0,0,6,2,0,10,7,4,0,1,0,5,0,0,0,0,1,9,0,5,0,4,1,2,0,0,4,0,0,7,11,0,5,16,0,0,14,8,0,3,0,0,0,0,1,0,0,0,3,0,31,2,9,2,1,0,0,2,0,9,1,0,4,0,0,2,5,3,0,6,0,0,4,0,0,0,1,0,4,0,8,0,0,1,2,0,0,0,0,9,0,19,0,1,0,0,5,0,3,0,0,5,9,0,7,0,6,7,0,2,0,14,0,0,3,4,4,1,0,2,0,22,1,0,0,13,0,0,0,14,8,0,0,2,1,0,0,0,0,0
4.0,176,2019,3,0,1,0,4,0,0,0,7,1,5,0,0,5,0,0,0,0,0,0,1,0,5,4,6,0,5,5,0,4,0,0,0,2,14,0,1,14,1,0,0,0,0,3,0,4,0,5,10,0,0,0,7,8,0,8,0,0,0,1,0,1,0,0,0,0,0,0,0,6,8,8,0,0,12,0,0,6,0,29,0,17,0,0,4,12,0,1,14,0,0,2,14,0,0,0,0,3,0,3,0,2,0,3,5,5,10,5,0,0,0,2,15,0,0,0,0,5,0,0,0,17,0,0,1,0,0,0,8,0,1,0,0,0,0,12,12,0,16,0,2,0,1,0,2,0,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0
4.0,176,2019,4,5,0,2,12,0,0,2,0,7,11,0,5,19,27,1,6,3,2,0,2,3,0,2,13,3,0,7,0,1,0,3,0,0,0,0,0,0,0,5,4,0,0,12,2,4,0,1,0,8,1,0,0,0,4,0,5,12,0,5,1,7,2,5,0,2,1,0,0,0,0,0,1,5,0,5,0,3,0,0,0,0,2,0,1,2,1,0,0,0,0,0,7,6,0,0,10,0,2,0,2,0,0,0,5,0,0,0,5,12,4,4,1,0,0,7,19,0,0,0,0,6,8,0,0,3,0,0,0,0,7,4,6,0,0,1,0,0,5,0,1,0,0,4,8,0,0,0,2,4,0,5,0,9,14,6,7,2,0,0,13,1,0,0,3,4,0,0,9,0,3,1,2,7,0
4.0,176,2019,5,0,13,0,0,0,0,0,13,0,7,6,0,0,3,6,9,0,3,9,4,0,2,0,0,0,0,5,0,5,0,0,13,0,0,0,0,0,2,1,1,0,0,0,7,0,0,0,0,15,0,0,0,0,5,0,1,0,5,5,3,0,6,4,0,0,7,9,4,3,0,0,0,1,0,0,3,1,6,3,4,4,0,3,0,10,0,0,0,2,3,1,0,0,0,1,0,0,2,5,8,1,11,0,8,0,7,5,17,0,3,0,0,1,4,1,0,2,3,9,9,1,0,0,0,0,1,0,0,0,0,8,2,0,0,2,16,5,11,0,7,0,0,0,0,15,0,12,6,0,0,0,0,3,0,0,17,0,0,0,0,0,6,0,3,0,23,0,5,3,10,0,0,4,0
4.0,176,2019,6,0,2,2,10,2,0,0,0,0,9,0,0,0,4,0,10,0,0,8,3,0,0,0,0,0,6,5,1,1,6,0,5,0,1,0,5,2,0,8,0,2,0,0,0,0,0,3,3,0,0,0,0,0,2,0,0,16,5,0,6,0,1,1,0,0,0,0,0,0,0,0,0,2,0,7,0,1,0,11,1,0,0,0,0,1,8,0,0,1,0,0,3,4,0,9,5,0,7,9,1,6,0,9,0,7,6,3,0,4,12,0,0,0,3,0,0,0,0,21,0,13,3,0,0,5,7,0,3,6,6,0,1,4,10,0,1,0,9,0,4,0,6,0,0,0,0,0,0,0,0,4,1,0,0,0,11,1,0,0,2,10,9,3,0,0,8,11,11,0,6,2,0,8,7
4.0,176,2019,7,0,0,15,7,0,0,0,0,0,4,0,0,0,8,7,5,0,2,2,0,1,2,0,12,3,6,0,0,0,13,3,0,1,0,0,2,6,0,14,0,0,0,0,10,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,9,0,1,0,8,1,0,11,0,4,11,1,9,1,0,8,0,0,1,2,0,2,0,0,1,0,0,2,2,0,5,3,0,0,2,4,3,0,0,3,9,0,0,0,1,0,3,0,0,0,0,0,0,0,9,2,1,0,0,4,0,0,0,0,0,5,1,4,0,0,1,0,0,0,8,1,11,0,4,0,0,0,0,1,0,0,2,0,3,4,0,5,0,0,2,0,0,0,0,11,7,1,3,2,3,1,0,0,0,0,0,23,0,10,0
4.0,176,2019,8,1,0,3,14,1,0,1,2,0,8,0,6,0,10,0,0,2,0,0,0,0,0,1,0,0,5,0,3,1,0,0,11,1,2,2,2,0,6,0,0,0,0,1,0,2,1,5,0,2,0,1,4,1,1,0,0,2,3,0,0,0,10,0,0,2,13,2,12,0,0,0,2,1,0,0,0,7,0,0,1,15,7,0,6,0,0,0,0,0,2,0,2,9,0,0,3,4,2,1,4,0,5,0,0,0,0,11,0,0,0,5,0,3,1,0,0,0,0,1,5,15,0,0,0,0,3,5,0,11,17,0,2,2,23,0,17,13,0,0,0,9,11,13,0,5,0,0,0,23,11,2,0,0,1,0,1,0,10,0,9,0,2,5,3,4,4,3,0,0,1,0,0,4,0
4.0,176,2019,9,10,2,13,0,0,15,3,1,7,1,0,0,0,0,18,0,5,1,0,7,4,0,0,1,0,2,0,4,0,7,0,0,0,1,8,0,0,11,0,0,0,0,3,6,0,0,3,4,1,0,3,0,0,4,7,0,4,4,1,11,0,0,2,3,0,3,1,2,0,2,0,0,0,3,0,2,5,1,0,1,0,0,1,12,7,12,3,0,0,1,0,1,0,6,0,0,0,2,7,15,0,4,0,3,0,4,10,0,5,0,0,4,0,5,0,0,0,0,2,4,0,0,0,0,0,0,3,0,8,7,0,8,1,0,0,9,0,3,0,10,0,0,13,0,12,0,5,17,8,6,0,0,0,0,0,0,2,0,1,3,6,0,0,1,1,5,5,16,1,1,1,5,0,0
4.0,176,2019,10,5,0,6,0,7,2,2,0,0,10,0,0,14,3,0,5,1,6,0,0,0,3,0,0,5,0,10,0,0,5,4,0,2,0,0,0,0,5,1,0,1,9,2,0,0,1,0,5,0,0,0,1,15,2,12,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,3,5,7,0,0,4,0,12,4,0,2,2,9,7,0,27,0,0,11,0,4,11,24,3,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,3,1,0,0,1,7,4,4,11,8,0,4,4,0,0,2,3,0,4,0,0,1,0,0,0,0,8,0,5,0,0,10,9,10,0,0,0,5,4,2,0,0,0,17,0,13,0,0,0,2,0,5,21,1,2,0,9,1,0,0,0,7,13,5,15
4.0,176,2019,11,12,2,0,7,0,1,11,0,6,0,1,0,0,14,0,0,0,2,0,1,0,0,17,0,4,0,0,0,10,0,0,0,14,2,6,6,4,2,0,5,0,0,8,2,0,8,0,0,2,9,4,0,0,0,0,0,6,5,0,7,0,6,1,3,1,3,0,1,0,0,0,0,0,3,16,0,17,1,0,21,1,0,0,1,0,0,0,1,0,3,0,0,7,9,0,23,2,0,0,0,1,0,6,6,5,0,1,0,3,1,7,13,0,10,0,0,3,0,3,0,0,0,13,0,0,0,5,0,0,4,0,0,0,9,0,0,4,5,0,0,4,13,2,6,0,0,2,6,0,6,0,4,0,5,1,0,3,7,0,0,0,4,4,2,4,8,2,2,0,0,0,4,0,0
4.0,176,2019,12,0,0,6,0,5,0,0,1,3,0,0,1,4,0,0,3,0,0,0,0,7,0,0,14,0,3,18,6,3,11,3,0,4,11,0,9,0,5,0,0,1,2,1,1,1,1,5,0,2,5,0,11,2,1,8,0,2,0,2,0,0,0,1,0,7,7,9,0,0,0,2,7,0,1,0,18,6,5,3,2,7,0,0,0,5,0,0,0,13,0,0,2,0,0,0,9,5,0,3,31,4,0,2,0,0,0,2,7,2,0,3,0,0,3,0,0,3,0,5,1,0,0,0,0,1,3,0,0,0,0,3,12,0,0,0,10,0,3,6,3,0,0,0,0,0,0,1,0,0,5,0,3,5,0,9,3,0,0,0,3,0,0,3,0,0,0,10,2,11,3,3,3,8,0
4.0,177,2019,1,6,0,0,9,0,0,6,3,1,12,0,3,0,1,0,0,7,5,11,0,1,0,0,11,11,0,11,0,8,14,3,1,3,7,6,14,36,1,19,3,2,1,17,0,1,0,0,0,0,6,7,0,0,41,1,0,3,0,9,15,0,22,4,0,0,14,13,0,0,0,2,0,4,0,51,6,2,0,0,4,4,1,0,0,1,0,0,0,0,0,5,2,9,0,0,0,55,0,0,5,7,3,0,5,0,0,4,7,10,2,4,0,0,9,0,1,2,5,1,0,9,0,5,1,0,0,2,0,0,0,0,15,0,5,9,6,0,2,0,0,0,0,7,0,0,0,0,0,26,3,18,0,8,0,3,0,9,8,0,0,6,2,0,0,4,1,0,0,0,0,0,0,10,0
4.0,177,2019,2,8,5,0,2,2,6,4,0,5,36,20,0,0,0,9,0,0,6,0,2,0,0,9,0,1,10,8,0,3,5,0,0,0,0,0,0,79,7,9,1,0,14,18,5,0,4,0,1,12,0,0,0,3,24,0,5,21,0,0,0,12,6,1,0,0,23,1,0,0,0,3,0,6,7,60,0,0,10,8,0,13,0,5,2,10,0,0,0,0,0,0,2,0,8,17,0,59,0,2,3,0,15,0,8,0,2,4,0,7,3,0,0,0,16,0,15,0,12,4,2,14,0,0,0,0,4,6,3,0,3,0,1,2,1,1,1,9,0,0,0,0,12,0,11,0,0,0,0,69,0,0,4,13,9,8,4,0,7,0,0,26,3,0,0,0,8,12,0,0,0,0,0,13,0
4.0,177,2019,3,0,0,0,0,15,0,0,0,4,5,0,1,1,0,0,0,6,11,7,2,3,0,0,0,0,7,14,0,6,13,0,6,0,8,0,1,215,8,0,0,0,0,1,9,0,1,0,8,0,0,14,0,0,25,16,0,0,0,0,6,0,11,3,0,5,18,0,0,0,0,0,3,0,8,137,0,0,2,2,0,16,4,0,8,0,9,3,2,26,0,0,8,20,0,3,0,37,0,0,3,0,0,0,1,0,4,0,5,2,9,4,0,0,12,0,0,1,27,0,0,0,1,0,0,0,2,5,4,3,12,10,2,8,1,8,0,22,7,6,2,11,0,0,0,0,0,0,0,80,8,3,0,0,12,5,2,3,8,0,4,1,6,0,0,1,0,0,3,0,6,0,0,2,6
4.0,177,2019,4,0,0,8,4,0,0,10,2,0,8,0,0,10,8,0,14,5,6,0,3,5,0,0,0,14,5,0,0,8,6,5,0,7,6,1,7,203,10,0,6,0,1,23,138,0,0,0,3,0,4,0,0,0,35,0,1,4,0,15,0,4,0,7,7,7,46,0,9,0,0,0,0,5,2,117,0,0,0,0,4,3,7,0,10,8,0,0,9,0,1,6,0,0,1,0,0,28,0,2,0,7,0,9,24,3,0,0,20,0,5,5,0,14,2,0,0,3,13,0,0,12,0,8,0,1,0,1,6,0,0,0,11,4,0,0,3,0,1,31,0,1,10,3,7,1,2,0,1,44,2,0,0,2,0,0,4,1,29,1,0,0,12,14,7,6,2,3,0,0,8,10,2,3,0
4.0,177,2019,5,0,0,0,1,1,0,5,1,0,6,0,12,0,0,1,0,1,19,0,2,1,0,4,7,3,0,8,0,10,0,0,2,0,5,0,6,260,0,0,0,0,0,10,133,0,2,2,0,3,3,0,0,9,35,0,0,3,2,0,4,0,8,0,5,0,34,3,1,0,7,0,29,7,0,128,4,0,0,11,5,4,2,7,0,5,0,11,0,0,3,10,1,0,7,2,1,12,5,0,8,10,12,0,0,5,0,2,0,0,12,0,3,0,31,0,0,0,12,8,1,1,7,3,2,1,3,0,0,0,0,0,0,1,0,7,6,0,0,9,3,0,6,3,0,0,4,15,3,73,0,10,5,0,14,3,8,0,13,2,0,9,0,2,7,4,1,0,7,3,8,1,0,3,0
4.0,177,2019,6,0,0,2,0,9,3,2,2,2,0,19,3,1,0,9,1,6,3,3,0,0,0,0,0,2,2,0,0,1,0,0,4,5,0,0,6,112,1,6,7,0,12,28,97,4,22,0,0,0,1,5,0,2,23,6,7,0,0,1,0,0,12,10,1,0,15,0,1,0,4,2,4,2,10,110,0,0,7,0,2,13,0,2,0,4,0,0,0,4,0,9,20,0,9,7,0,11,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,9,0,7,0,29,0,18,0,0,4,10,0,0,0,0,14,0,7,0,0,3,0,6,0,5,17,4,1,0,5,7,0,13,0,0,37,0,3,0,0,1,0,0,1,12,3,1,4,0,0,8,5,4,5,9,0,0,13,7,1,1
4.0,177,2019,7,0,0,0,10,0,5,1,1,0,5,0,0,6,0,0,1,17,0,0,2,0,2,0,0,0,27,0,0,0,9,2,9,0,0,0,7,122,6,0,0,0,0,10,59,3,2,0,0,12,0,0,0,0,28,8,0,0,0,0,0,2,10,5,0,0,10,3,0,0,1,0,5,0,0,51,0,0,0,3,9,4,18,2,0,3,9,3,0,0,0,0,0,0,4,0,0,0,3,3,0,0,7,0,6,0,0,0,1,0,0,0,4,0,1,0,4,6,4,0,13,0,0,0,0,1,2,9,0,5,6,0,0,0,3,0,11,5,0,0,0,0,0,0,0,0,0,1,0,21,16,9,0,0,0,2,0,0,9,0,11,3,0,0,0,5,1,0,3,1,0,0,2,0,1
4.0,177,2019,8,0,1,5,1,0,14,1,3,0,7,0,0,0,0,0,1,0,0,1,1,2,1,0,0,4,0,4,2,0,9,5,0,2,0,0,15,180,0,1,1,0,0,2,107,0,1,1,0,2,28,0,2,0,22,0,2,0,0,5,2,0,17,11,0,0,23,0,2,0,1,0,2,17,0,67,3,2,1,2,9,0,10,0,0,0,0,4,0,0,0,0,1,0,7,4,0,15,0,5,0,6,4,2,11,4,0,0,6,3,4,1,0,0,4,0,2,2,13,0,7,1,2,5,0,0,0,0,1,5,0,0,4,4,0,1,4,11,0,0,1,0,3,13,0,4,0,0,3,30,0,0,1,0,0,0,5,1,3,3,1,4,3,9,0,7,1,11,0,0,2,0,0,1,9
4.0,177,2019,9,1,0,5,0,0,0,1,3,0,0,11,1,0,0,0,0,11,7,14,3,3,4,0,2,2,0,8,0,18,4,0,0,0,0,0,2,366,0,0,0,0,0,9,95,6,0,2,2,0,0,4,0,0,31,1,0,0,0,0,0,0,0,2,11,3,46,2,0,8,0,5,0,4,23,62,1,0,4,16,4,5,0,6,0,15,7,0,0,0,7,3,8,0,0,0,4,22,2,0,0,0,0,5,2,2,0,0,0,3,0,0,0,0,18,10,0,1,13,0,6,0,0,0,0,10,8,16,3,0,2,6,0,5,2,0,5,0,2,1,0,10,0,1,2,6,9,0,7,22,6,7,3,12,0,0,4,6,18,14,0,3,0,0,8,13,0,3,0,0,25,0,0,4,3
4.0,177,2019,10,4,0,0,0,0,8,0,0,0,2,0,8,1,3,0,0,2,5,0,0,0,0,0,0,0,0,1,2,2,8,0,0,8,7,0,11,343,0,2,8,0,0,9,131,1,3,0,0,0,0,4,8,0,25,0,2,8,4,1,3,4,6,0,0,1,22,0,3,0,5,0,0,16,0,0,10,0,0,0,0,2,10,0,0,2,2,5,0,0,0,0,5,0,0,1,1,24,0,15,0,4,0,0,5,2,0,7,9,0,0,0,0,10,8,0,2,4,0,1,4,0,0,2,0,0,1,0,0,0,8,3,0,2,0,0,10,9,5,0,0,5,8,7,11,4,0,5,4,32,0,0,1,0,6,6,0,1,8,0,0,13,1,0,1,5,4,0,4,0,0,0,3,0,0
4.0,177,2019,11,0,4,0,2,0,0,2,0,0,1,0,0,0,5,4,1,1,6,0,0,6,11,8,0,1,0,0,0,8,2,0,0,7,0,2,3,325,0,16,1,5,0,17,108,13,1,0,9,0,0,5,0,5,25,10,0,9,0,5,0,1,2,1,5,3,62,7,0,8,0,0,0,11,0,1,3,0,5,2,11,18,4,1,3,6,0,3,4,0,7,0,0,1,2,2,0,19,8,0,0,4,3,3,17,7,0,2,0,0,0,5,0,0,0,0,0,0,5,0,12,0,0,0,0,0,1,5,0,8,0,4,28,3,0,0,0,0,0,11,1,0,10,3,0,0,0,7,0,33,0,3,0,0,23,1,4,0,23,3,0,0,0,27,2,20,11,0,3,0,1,0,0,14,0
4.0,177,2019,12,7,4,1,15,12,2,7,1,0,11,7,0,0,0,0,0,6,2,0,0,0,5,8,0,0,2,0,0,8,2,6,0,18,5,2,1,306,3,0,0,0,0,3,158,0,1,0,0,3,1,18,1,0,15,0,3,11,1,0,0,0,8,0,0,0,58,0,0,2,10,0,0,5,0,2,0,0,0,1,5,0,0,1,3,4,0,24,0,3,5,0,6,0,11,7,0,16,0,0,1,0,2,0,0,0,2,12,0,0,3,2,0,0,10,2,5,0,7,3,9,6,0,0,0,1,12,0,0,14,2,1,0,5,0,6,13,17,0,0,0,2,3,0,0,0,4,1,4,20,2,1,5,0,3,0,1,3,6,8,9,4,2,2,4,1,0,0,1,0,0,6,1,5,1
4.0,178,2019,1,0,3,9,5,3,0,0,0,4,5,0,7,0,0,9,4,4,4,1,10,2,10,0,0,0,0,0,0,4,5,9,3,0,1,0,2,5,0,0,0,0,0,2,7,14,8,0,0,1,0,3,0,2,11,0,8,1,0,13,6,0,0,0,6,1,3,0,0,8,4,14,0,0,0,59,3,1,4,0,0,0,4,0,1,0,0,3,1,2,12,0,11,1,17,3,0,23,0,0,0,0,3,26,7,0,9,0,0,3,0,6,1,1,3,8,0,7,3,3,6,9,13,5,12,0,0,0,2,0,3,0,0,5,0,4,3,9,0,4,0,0,0,0,0,11,4,14,5,0,1,0,0,5,5,4,0,0,0,0,0,8,0,0,2,0,0,22,0,0,0,13,0,6,1
4.0,178,2019,2,0,0,9,0,4,5,0,0,0,11,0,0,3,0,3,0,6,3,0,0,0,1,0,3,0,4,0,0,6,4,3,3,3,7,0,1,2,0,6,0,0,0,4,0,0,0,0,0,3,12,8,3,5,10,4,6,0,1,6,0,6,5,8,1,0,0,6,7,0,0,11,4,4,0,140,3,1,0,12,3,0,0,0,2,0,0,0,1,0,0,0,6,2,0,3,1,24,0,0,7,1,0,0,4,0,7,0,0,0,5,0,0,10,2,0,0,0,0,1,0,16,4,6,0,0,0,0,0,4,10,0,6,0,1,0,8,0,2,4,3,0,0,1,2,5,0,1,0,15,0,0,0,0,0,2,4,0,5,0,3,0,2,0,7,2,0,14,0,3,2,5,0,0,0
4.0,178,2019,3,2,5,0,2,12,4,4,1,0,6,0,0,9,0,0,0,4,2,2,0,2,2,8,5,0,0,0,1,2,0,5,2,11,0,0,1,14,3,0,0,0,0,2,3,8,11,0,0,1,0,6,14,9,4,11,2,2,0,0,0,0,15,13,8,1,7,0,5,12,2,5,0,0,8,216,0,0,11,16,2,7,0,3,3,1,0,12,0,6,0,1,0,3,0,1,0,34,0,0,3,0,0,0,6,0,7,0,0,4,0,2,0,0,3,3,9,0,0,2,11,10,0,0,0,1,0,0,14,2,1,3,0,19,0,0,0,1,2,0,0,8,0,0,5,19,10,7,0,35,0,5,0,1,0,0,8,6,5,7,0,6,0,1,0,3,0,0,0,0,0,0,2,3,6
4.0,178,2019,4,0,2,0,3,3,0,0,2,2,0,0,0,0,0,0,20,0,3,0,0,1,0,5,0,0,0,3,12,6,3,0,0,0,3,0,3,5,0,0,2,0,0,4,27,0,4,0,0,17,0,2,0,0,15,0,5,0,1,2,4,0,13,2,0,0,19,4,8,0,0,0,0,0,7,479,0,2,1,0,1,0,3,0,2,0,7,0,0,0,0,21,0,0,4,4,0,72,2,0,0,0,0,0,0,0,2,0,2,13,12,0,0,3,0,0,4,0,0,0,0,9,0,0,0,7,0,0,0,10,5,0,6,4,1,0,0,2,1,0,5,2,11,0,1,1,0,3,8,23,1,3,0,10,6,0,0,0,7,0,0,1,3,0,0,0,2,0,0,0,0,14,8,1,0
4.0,178,2019,5,0,0,0,0,3,0,7,5,0,7,0,0,6,0,3,4,1,4,0,0,0,0,0,0,2,1,8,10,3,0,0,4,5,0,0,1,0,4,0,1,0,5,12,30,15,0,1,16,10,0,0,0,1,7,1,0,0,1,2,8,1,0,3,0,0,0,3,8,0,26,0,0,6,0,331,0,0,0,0,0,3,5,9,0,0,0,0,0,3,8,2,0,2,0,0,5,63,2,0,7,0,9,2,8,1,6,0,4,2,2,0,0,0,0,0,0,0,0,0,5,15,2,0,10,15,1,0,3,3,0,0,0,11,5,2,23,0,0,1,3,0,6,11,0,0,1,1,1,24,0,0,0,10,10,0,0,8,11,10,3,0,3,2,7,1,0,0,0,0,1,0,11,0,0
4.0,178,2019,6,2,0,6,8,4,1,3,13,5,0,0,0,0,0,0,0,13,19,5,13,7,0,2,1,0,0,0,0,0,11,7,0,5,0,5,11,4,16,4,7,0,2,17,52,2,0,0,2,0,0,0,0,1,13,0,0,5,0,2,3,1,7,8,11,3,2,0,0,2,1,0,15,0,5,247,0,1,4,7,9,1,5,9,0,0,0,0,0,0,2,4,0,0,3,0,0,86,0,0,4,21,0,0,0,0,4,6,0,0,3,7,1,11,16,6,0,0,3,1,7,5,4,0,13,3,0,9,0,2,0,0,0,0,0,7,2,6,0,0,0,0,10,16,5,0,0,0,4,17,0,1,1,2,7,5,2,0,14,0,7,0,0,2,0,0,0,0,0,0,0,0,15,0,0
4.0,178,2019,7,0,2,3,0,0,0,0,4,0,0,0,12,0,0,0,4,1,0,0,5,9,0,12,0,6,9,20,0,4,6,9,18,7,0,0,0,3,0,0,22,1,3,14,144,4,1,0,0,8,9,1,8,0,13,0,1,5,1,3,8,0,0,0,2,0,0,0,3,17,0,0,0,0,1,113,0,4,0,11,2,1,11,11,1,4,5,2,9,6,9,0,8,0,0,1,0,67,14,4,0,22,0,0,0,0,8,0,0,0,0,5,0,0,9,7,3,3,0,0,0,1,0,1,1,2,0,0,2,0,3,6,0,0,7,0,7,0,0,0,0,0,0,1,9,2,2,0,0,11,0,0,1,0,0,0,0,0,0,1,0,0,4,0,0,1,0,7,0,2,0,5,7,3,0
4.0,178,2019,8,0,0,0,4,10,1,1,0,5,14,0,3,0,1,0,0,6,0,0,0,0,15,2,3,3,4,0,0,0,3,4,1,5,0,0,2,1,4,0,0,0,0,15,185,8,0,0,1,2,6,2,3,0,9,1,0,2,0,2,1,0,22,0,0,0,0,0,0,4,13,9,0,10,0,60,0,2,0,0,6,9,0,1,6,12,1,9,3,0,1,0,1,7,6,10,1,66,2,9,0,0,12,7,8,0,7,10,0,0,2,0,0,7,2,6,0,0,0,0,1,0,11,2,0,0,4,1,0,2,3,3,1,0,1,0,5,20,3,2,6,2,0,0,0,6,2,0,0,20,0,0,10,0,1,1,0,0,4,6,7,0,9,0,0,6,2,0,13,0,3,0,0,5,0
